日期,股票代碼,開盤價,最高價,最低價,收盤價,調整後收盤價,成交量
2026-05-06,QQQ,687.78,695.93,686.48,695.77,695.01,38778500
2026-05-05,QQQ,677.96,682.77,677.51,681.61,680.86,37101100
2026-05-04,QQQ,674.66,676.73,668.9,672.88,672.14,34542000
2026-05-01,QQQ,669.16,675.97,668.8,674.15,673.41,39172600
2026-04-30,QQQ,665.35,668.9,657.56,667.74,667.01,40622200
2026-04-29,QQQ,658.63,661.72,656.59,661.57,660.84,31724900
2026-04-28,QQQ,657.41,659.64,653.81,657.55,656.83,34147900
2026-04-27,QQQ,663.4,664.43,660.69,664.23,663.5,32717000
2026-04-24,QQQ,658.51,664.51,656.53,663.88,663.15,45563100
2026-04-23,QQQ,653.55,656.92,645.52,651.42,650.7,40099800
2026-04-22,QQQ,650.15,655.33,648.52,655.11,654.39,37368400
2026-04-21,QQQ,648.41,650.2,642.21,644.33,643.62,39580500
2026-04-20,QQQ,648.04,648.76,642.52,646.79,646.08,37138500
2026-04-17,QQQ,645.59,650.0,644.07,648.85,648.14,53488900
2026-04-16,QQQ,639.21,642.18,635.26,640.47,639.77,42320600
2026-04-15,QQQ,629.08,637.83,628.2,637.4,636.7,50102400
2026-04-14,QQQ,620.22,628.6,620.1,628.6,627.91,49921100
2026-04-13,QQQ,609.48,626.74,608.11,617.39,616.71,32972100
2026-04-10,QQQ,611.84,613.67,609.58,611.07,610.4,34038500
2026-04-09,QQQ,605.93,610.5,603.03,610.19,609.52,37837500
2026-04-08,QQQ,608.71,609.9,602.12,606.09,605.42,63086000
2026-04-07,QQQ,585.64,588.98,578.4,588.59,587.94,49948200
2026-04-06,QQQ,586.23,590.61,584.69,588.5,587.85,35108500
2026-04-02,QQQ,573.97,586.05,571.92,584.98,584.34,50941700
2026-04-01,QQQ,581.48,587.74,580.42,584.31,583.67,79435100
2026-03-31,QQQ,564.29,578.64,564.21,577.18,576.55,95878000
2026-03-30,QQQ,567.38,568.05,555.6,558.28,557.67,70602600
2026-03-27,QQQ,570.81,571.02,561.57,562.58,561.96,82702200
2026-03-26,QQQ,582.6,584.63,573.43,573.79,573.16,81492100
2026-03-25,QQQ,589.14,591.37,585.69,587.82,587.17,60475500
2026-03-24,QQQ,584.81,587.93,581.93,583.98,583.34,57750900
2026-03-23,QQQ,590.52,595.08,585.96,588.0,587.35,89936100
2026-03-20,QQQ,591.06,591.17,578.54,582.06,580.69,91964700
2026-03-19,QQQ,589.51,595.8,587.08,593.02,591.62,75597600
2026-03-18,QQQ,601.49,603.16,594.56,594.9,593.5,56128000
2026-03-17,QQQ,603.14,605.9,601.87,603.31,601.89,47106600
2026-03-16,QQQ,600.04,603.86,599.11,600.38,598.97,49077200
2026-03-13,QQQ,599.73,603.6,592.57,593.72,592.32,63145500
2026-03-12,QQQ,602.76,604.14,597.05,597.26,595.85,71836600
2026-03-11,QQQ,608.95,612.43,605.03,607.69,606.26,60114800
2026-03-10,QQQ,607.78,613.29,605.42,607.77,606.34,64078900
2026-03-09,QQQ,594.23,609.27,591.33,607.76,606.33,93068200
2026-03-06,QQQ,600.31,606.0,598.33,599.75,598.34,86302300
2026-03-05,QQQ,607.4,612.76,602.26,608.91,607.48,89602400
2026-03-04,QQQ,604.16,612.88,603.43,610.75,609.31,70943900
2026-03-03,QQQ,596.33,603.96,591.87,601.58,600.16,97015500
2026-03-02,QQQ,598.86,609.92,597.99,608.09,606.66,75264600
2026-02-27,QQQ,602.98,608.32,602.19,607.29,605.86,68125200
2026-02-26,QQQ,615.59,615.59,603.98,609.24,607.8,96178900
2026-02-25,QQQ,611.07,616.83,611.0,616.68,615.23,55710700
2026-02-24,QQQ,602.4,608.99,599.73,607.87,606.44,55023700
2026-02-23,QQQ,606.61,608.01,599.05,601.41,599.99,63859100
2026-02-20,QQQ,600.12,610.35,599.23,608.81,607.38,74127300
2026-02-19,QQQ,602.81,605.82,600.75,603.47,602.05,60960800
2026-02-18,QQQ,602.11,609.77,600.72,605.79,604.36,64250700
2026-02-17,QQQ,598.38,603.95,593.34,601.3,599.88,69013800
2026-02-13,QQQ,600.43,606.48,596.42,601.92,600.5,69237500
2026-02-12,QQQ,614.71,615.81,599.57,600.64,599.23,81378900
2026-02-11,QQQ,616.38,617.52,607.69,613.11,611.67,58575100
2026-02-10,QQQ,615.31,617.02,611.01,611.47,610.03,53938900
2026-02-09,QQQ,607.54,616.46,605.07,614.32,612.87,56797600
2026-02-06,QQQ,600.19,611.41,598.77,609.65,608.21,78019300
2026-02-05,QQQ,600.21,604.81,594.76,597.03,595.62,89354500
2026-02-04,QQQ,615.02,615.1,600.47,605.75,604.32,81850700
2026-02-03,QQQ,628.3,629.98,610.96,616.52,615.07,81234000
2026-02-02,QQQ,618.7,628.49,618.66,626.14,624.67,49020300
2026-01-30,QQQ,625.71,628.26,619.3,621.87,620.41,65650700
2026-01-29,QQQ,632.65,633.67,618.27,629.43,627.95,79944000
2026-01-28,QQQ,635.46,636.6,631.81,633.22,631.73,50691700
2026-01-27,QQQ,628.91,632.04,627.34,631.13,629.64,38997200
2026-01-26,QQQ,623.21,627.61,622.12,625.46,623.99,35983000
2026-01-23,QQQ,619.73,625.4,618.65,622.72,621.25,43645800
2026-01-22,QQQ,622.35,622.46,617.78,620.76,619.3,42254800
2026-01-21,QQQ,609.47,620.42,607.86,616.28,614.83,79837900
2026-01-20,QQQ,610.53,615.06,607.05,608.06,606.63,81988900
2026-01-16,QQQ,625.5,626.08,618.88,621.26,619.8,61058100
2026-01-15,QQQ,626.6,630.0,620.75,621.78,620.32,53934900
2026-01-14,QQQ,622.24,623.45,614.56,619.55,618.09,72598700
2026-01-13,QQQ,627.27,629.47,623.7,626.24,624.76,44481400
2026-01-12,QQQ,622.31,628.85,622.26,627.17,625.69,37388700
2026-01-09,QQQ,621.41,627.89,619.06,626.65,625.17,49688700
2026-01-08,QQQ,623.03,623.42,617.8,620.47,619.01,50435900
2026-01-07,QQQ,623.04,627.94,622.56,624.02,622.55,44880300
2026-01-06,QQQ,619.23,624.02,618.54,623.42,621.95,43137500
2026-01-05,QQQ,619.32,620.81,616.72,617.99,616.53,46828400
2026-01-02,QQQ,620.06,622.85,610.15,613.12,611.68,61859200
2025-12-31,QQQ,619.65,619.96,614.05,614.31,612.86,40746500
2025-12-30,QQQ,619.84,622.18,619.22,619.43,617.97,31226800
2025-12-29,QQQ,620.1,622.78,618.73,620.87,619.41,32458300
2025-12-26,QQQ,624.66,625.52,623.14,623.89,622.42,28959800
2025-12-24,QQQ,621.99,624.28,621.72,623.93,622.46,18468700
2025-12-23,QQQ,618.2,622.41,617.78,622.11,620.64,41120400
2025-12-22,QQQ,621.35,621.65,617.77,619.21,617.75,43703100
2025-12-19,QQQ,611.95,617.62,611.87,617.05,614.8,60369800
2025-12-18,QQQ,609.8,612.93,606.92,609.11,606.89,78875800
2025-12-17,QQQ,613.06,613.65,600.28,600.41,598.22,70654300
2025-12-16,QQQ,608.26,613.51,606.91,611.75,609.52,55152800
2025-12-15,QQQ,618.37,618.42,609.32,610.54,608.32,49538200
2025-12-12,QQQ,622.08,623.54,611.36,613.62,611.39,75158700
2025-12-11,QQQ,623.82,625.78,617.72,625.58,623.3,58272800
2025-12-10,QQQ,623.85,629.21,620.99,627.61,625.33,55031400
2025-12-09,QQQ,623.01,625.87,621.0,625.05,622.78,37156000
2025-12-08,QQQ,627.21,628.84,621.69,624.28,622.01,43462400
2025-12-05,QQQ,624.38,628.92,623.71,625.48,623.2,53614200
2025-12-04,QQQ,624.93,624.94,619.54,622.94,620.67,47067800
2025-12-03,QQQ,619.62,624.22,618.03,623.52,621.25,47841600
2025-12-02,QQQ,619.46,623.75,617.59,622.0,619.74,54541800
2025-12-01,QQQ,613.63,619.44,612.52,617.17,614.92,40957600
2025-11-28,QQQ,616.11,619.32,615.42,619.25,617.0,23034400
2025-11-26,QQQ,612.51,616.19,610.39,614.27,612.03,42393600
2025-11-25,QQQ,603.51,610.26,597.32,608.89,606.67,57560900
2025-11-24,QQQ,595.28,606.68,595.16,605.16,602.96,60168100
2025-11-21,QQQ,587.47,596.98,580.74,590.07,587.92,103344200
2025-11-20,QQQ,611.62,614.03,584.75,585.67,583.54,117743200
2025-11-19,QQQ,597.07,606.16,594.59,599.87,597.69,73111500
2025-11-18,QQQ,599.62,602.31,591.34,596.31,594.14,83327300
2025-11-17,QQQ,606.3,612.48,599.87,603.66,601.46,63850400
2025-11-14,QQQ,599.55,613.35,597.17,608.86,606.64,80087300
2025-11-13,QQQ,617.54,618.12,606.08,608.4,606.19,71333600
2025-11-12,QQQ,624.84,624.86,617.81,621.08,618.82,47444400
2025-11-11,QQQ,620.57,622.72,617.52,621.57,619.31,44868800
2025-11-10,QQQ,618.92,624.31,616.89,623.23,620.96,55919900
2025-11-07,QQQ,608.31,609.95,598.67,609.74,607.52,81835400
2025-11-06,QQQ,621.79,622.04,610.3,611.67,609.44,72115100
2025-11-05,QQQ,618.49,626.6,617.21,623.28,621.01,48688500
2025-11-04,QQQ,623.28,626.95,618.46,619.25,617.0,63830800
2025-11-03,QQQ,635.11,635.82,629.85,632.08,629.78,37154300
2025-10-31,QQQ,634.17,634.2,626.69,629.07,626.78,66305100
2025-10-30,QQQ,632.17,633.5,625.94,626.05,623.77,61628600
2025-10-29,QQQ,635.59,637.01,630.25,635.77,633.46,67422800
2025-10-28,QQQ,630.36,634.68,629.25,632.92,630.62,61195700
2025-10-27,QQQ,624.52,628.55,624.03,628.09,625.8,54098600
2025-10-24,QQQ,615.99,618.42,615.13,617.1,614.85,47632500
2025-10-23,QQQ,604.91,611.37,604.52,610.58,608.36,42844300
2025-10-22,QQQ,610.82,611.41,599.74,605.49,603.29,61478800
2025-10-21,QQQ,611.64,612.72,609.32,611.38,609.15,44538200
2025-10-20,QQQ,607.14,612.8,607.07,611.54,609.31,45761700
2025-10-17,QQQ,597.95,605.51,596.37,603.93,601.73,72024900
2025-10-16,QQQ,605.11,608.31,595.5,599.99,597.81,70982000
2025-10-15,QQQ,604.01,606.7,595.93,602.22,600.03,62805500
2025-10-14,QQQ,595.31,602.69,590.13,598.0,595.82,69203200
2025-10-13,QQQ,599.68,602.95,597.23,602.01,599.82,65872600
2025-10-10,QQQ,611.4,613.18,589.05,589.5,587.35,97614800
2025-10-09,QQQ,611.48,611.61,607.48,610.7,608.48,45551000
2025-10-08,QQQ,605.41,611.75,605.26,611.44,609.21,50629800
2025-10-07,QQQ,609.02,609.71,603.03,604.51,602.31,58209500
2025-10-06,QQQ,608.45,609.36,605.97,607.71,605.5,41962100
2025-10-03,QQQ,606.51,607.33,601.39,603.18,600.98,46482100
2025-10-02,QQQ,607.06,607.16,602.93,605.73,603.53,43765400
2025-10-01,QQQ,597.17,603.79,596.34,603.25,601.05,46899600
2025-09-30,QQQ,598.43,600.71,596.1,600.37,598.19,46533800
2025-09-29,QQQ,599.11,602.05,597.41,598.73,596.55,48332900
2025-09-26,QQQ,594.35,596.3,591.06,595.97,593.8,54337400
2025-09-25,QQQ,592.2,595.12,588.5,593.53,591.37,70920200
2025-09-24,QQQ,599.58,599.9,593.36,596.1,593.93,49850300
2025-09-23,QQQ,602.37,602.57,596.98,598.2,596.02,64635500
2025-09-22,QQQ,597.74,602.87,597.72,602.2,600.01,57154800
2025-09-19,QQQ,597.33,600.05,595.85,599.35,596.48,58196100
2025-09-18,QQQ,594.91,598.14,592.96,595.32,592.47,61069300
2025-09-17,QQQ,591.1,591.75,584.37,590.0,587.17,69384800
2025-09-16,QQQ,592.61,592.86,590.49,591.18,588.35,36942100
2025-09-15,QQQ,588.44,591.79,588.29,591.68,588.84,44360300
2025-09-12,QQQ,585.04,587.86,584.1,586.66,583.85,50745900
2025-09-11,QQQ,583.24,584.88,581.62,584.08,581.28,44745800
2025-09-10,QQQ,583.74,583.77,578.55,580.7,577.92,49308000
2025-09-09,QQQ,579.67,580.94,577.04,580.51,577.73,44007600
2025-09-08,QQQ,578.37,580.84,577.77,578.87,576.1,46371400
2025-09-05,QQQ,580.49,581.12,571.53,576.06,573.3,68342500
2025-09-04,QQQ,570.74,575.6,569.03,575.23,572.47,47526300
2025-09-03,QQQ,569.23,571.7,566.73,570.07,567.34,54230200
2025-09-02,QQQ,561.31,565.97,559.54,565.62,562.91,65876800
2025-08-29,QQQ,574.66,575.03,568.54,570.4,567.67,56030400
2025-08-28,QQQ,574.11,578.0,572.46,577.08,574.31,46787900
2025-08-27,QQQ,571.59,574.41,570.37,573.49,570.74,36927100
2025-08-26,QQQ,569.83,572.92,568.8,572.61,569.87,34103000
2025-08-25,QQQ,570.4,573.29,569.16,570.32,567.59,34044700
2025-08-22,QQQ,564.67,573.99,563.27,571.97,569.23,51502100
2025-08-21,QQQ,564.35,566.49,560.98,563.28,560.58,46436900
2025-08-20,QQQ,568.33,568.45,558.84,565.9,563.19,76781100
2025-08-19,QQQ,576.39,576.56,568.25,569.28,566.55,53752600
2025-08-18,QQQ,576.44,577.77,575.24,577.11,574.34,29831000
2025-08-15,QQQ,579.8,579.84,575.57,577.34,574.57,49480200
2025-08-14,QQQ,578.28,581.88,577.91,579.89,577.11,45425000
2025-08-13,QQQ,582.76,583.32,578.94,580.34,577.56,41209300
2025-08-12,QQQ,575.16,580.35,572.49,580.05,577.27,42143300
2025-08-11,QQQ,574.69,576.8,571.57,572.85,570.1,33112900
2025-08-08,QQQ,570.45,574.77,570.15,574.55,571.8,35255500
2025-08-07,QQQ,571.67,573.32,565.11,569.24,566.51,44463000
2025-08-06,QQQ,561.11,567.76,560.63,567.32,564.6,41823700
2025-08-05,QQQ,565.39,566.56,559.73,560.27,557.58,48666600
2025-08-04,QQQ,559.05,564.32,558.95,564.1,561.4,47669800
2025-08-01,QQQ,558.83,559.02,551.68,553.88,551.23,69400800
2025-07-31,QQQ,574.54,574.63,563.87,565.01,562.3,64613600
2025-07-30,QQQ,568.18,570.62,565.05,568.02,565.3,43433800
2025-07-29,QQQ,570.76,572.11,566.53,567.26,564.54,45463300
2025-07-28,QQQ,567.74,569.04,566.87,568.14,565.42,31498700
2025-07-25,QQQ,564.93,567.7,564.27,566.37,563.66,30630800
2025-07-24,QQQ,565.13,566.24,563.29,565.01,562.3,42275500
2025-07-23,QQQ,562.34,563.85,559.58,563.81,561.11,40215300
2025-07-22,QQQ,564.3,564.35,558.61,561.25,558.56,43270600
2025-07-21,QQQ,562.09,566.06,562.06,564.17,561.47,39595200
2025-07-18,QQQ,563.12,564.73,559.98,561.26,558.57,50484700
2025-07-17,QQQ,558.02,562.31,557.21,561.8,559.11,40423800
2025-07-16,QQQ,557.28,560.21,551.56,557.29,554.62,52314700
2025-07-15,QQQ,560.25,560.8,556.66,556.72,554.05,43277700
2025-07-14,QQQ,553.99,556.95,551.63,556.21,553.54,36453300
2025-07-11,QQQ,553.3,555.79,552.05,554.2,551.54,39618600
2025-07-10,QQQ,556.89,557.3,552.75,555.45,552.79,34710900
2025-07-09,QQQ,554.48,557.63,553.1,556.25,553.58,43045500
2025-07-08,QQQ,553.38,554.01,551.1,552.34,549.69,36153300
2025-07-07,QQQ,553.52,554.34,549.58,552.03,549.38,45349300
2025-07-03,QQQ,553.18,557.2,553.18,556.22,553.55,26443500
2025-07-02,QQQ,546.16,551.0,546.12,550.8,548.16,36538300
2025-07-01,QQQ,549.73,550.71,544.66,546.99,544.37,56166700
2025-06-30,QQQ,551.26,552.8,549.01,551.64,549.0,45548700
2025-06-27,QQQ,547.26,549.99,544.54,548.09,545.46,57577100
2025-06-26,QQQ,543.35,546.67,541.52,546.22,543.6,43811400
2025-06-25,QQQ,542.06,543.31,539.38,541.16,538.57,44804200
2025-06-24,QQQ,536.89,540.7,536.27,539.78,537.19,45442000
2025-06-23,QQQ,526.81,532.17,523.65,531.65,529.1,50666100
2025-06-20,QQQ,532.26,533.56,524.88,526.83,523.72,61643500
2025-06-18,QQQ,530.1,532.55,527.4,528.99,525.86,43983500
2025-06-17,QQQ,531.71,533.33,527.91,529.08,525.95,42180900
2025-06-16,QQQ,530.5,535.37,530.45,534.29,531.13,37622100
2025-06-13,QQQ,527.68,531.87,525.73,526.96,523.85,55814400
2025-06-12,QQQ,531.09,534.64,530.84,533.66,530.51,34104900
2025-06-11,QQQ,535.62,536.78,530.11,532.41,529.26,53701000
2025-06-10,QQQ,531.17,534.9,528.89,534.21,531.05,40664800
2025-06-09,QQQ,530.14,532.35,529.01,530.7,527.56,33688700
2025-06-06,QQQ,530.0,531.8,528.21,529.92,526.79,42467000
2025-06-05,QQQ,530.18,533.05,522.66,524.79,521.69,61031200
2025-06-04,QQQ,528.01,529.84,525.97,528.77,525.65,41359300
2025-06-03,QQQ,523.56,528.74,522.69,527.3,524.18,44070300
2025-06-02,QQQ,517.24,523.45,515.97,523.21,520.12,44762800
2025-05-30,QQQ,519.44,520.68,511.93,519.11,516.04,67662800
2025-05-29,QQQ,526.33,526.48,517.32,519.93,516.86,58513300
2025-05-28,QQQ,522.18,523.68,518.39,518.91,515.84,46637200
2025-05-27,QQQ,516.15,521.71,514.59,521.22,518.14,47226300
2025-05-23,QQQ,506.18,511.84,505.58,509.24,506.23,58368100
2025-05-22,QQQ,513.66,517.71,512.3,514.0,510.96,55607200
2025-05-21,QQQ,516.27,523.0,511.24,513.04,510.01,71292800
2025-05-20,QQQ,519.47,520.93,516.66,520.27,517.2,42517600
2025-05-19,QQQ,514.24,522.53,514.24,522.01,518.93,52536200
2025-05-16,QQQ,520.66,521.7,517.1,521.51,518.43,48394600
2025-05-15,QQQ,516.52,521.93,515.17,519.25,516.18,50153300
2025-05-14,QQQ,516.77,519.23,515.75,518.68,515.61,47014500
2025-05-13,QQQ,509.16,517.39,508.42,515.59,512.54,53269600
2025-05-12,QQQ,506.99,507.89,501.48,507.85,504.85,45090600
2025-05-09,QQQ,490.21,491.54,486.2,487.97,485.09,27767400
2025-05-08,QQQ,488.53,492.7,484.17,488.29,485.4,39577600
2025-05-07,QQQ,482.08,485.8,476.78,483.3,480.44,38006300
2025-05-06,QQQ,479.56,485.05,478.19,481.41,478.57,32786300
2025-05-05,QQQ,484.6,489.03,484.1,485.93,483.06,28309500
2025-05-02,QQQ,486.54,490.91,484.83,488.83,485.94,39218100
2025-05-01,QQQ,483.41,487.18,480.74,481.68,478.83,43316500
2025-04-30,QQQ,467.13,477.2,462.43,475.47,472.66,46810600
2025-04-29,QQQ,470.17,476.42,469.59,475.53,472.72,30613100
2025-04-28,QQQ,473.03,474.81,466.03,472.41,469.62,33550800
2025-04-25,QQQ,466.97,473.09,465.39,472.56,469.77,38697100
2025-04-24,QQQ,456.48,467.66,455.83,467.35,464.59,45956100
2025-04-23,QQQ,458.17,463.38,452.88,454.56,451.87,55801100
2025-04-22,QQQ,438.82,447.58,437.62,444.48,441.85,52304400
2025-04-21,QQQ,438.23,439.08,427.93,433.11,430.55,44149300
2025-04-17,QQQ,447.17,447.75,441.36,444.1,441.48,44837000
2025-04-16,QQQ,449.03,452.62,437.76,444.18,441.56,48980600
2025-04-15,QQQ,458.54,462.38,456.15,457.99,455.28,35404200
2025-04-14,QQQ,464.46,465.05,452.63,457.48,454.78,43941200
2025-04-11,QQQ,444.65,455.79,441.33,454.4,451.71,52483800
2025-04-10,QQQ,453.56,455.59,432.63,446.18,443.54,108384100
2025-04-09,QQQ,415.57,467.83,415.43,466.0,463.25,142876900
2025-04-08,QQQ,438.16,443.14,409.79,416.06,413.6,101248100
2025-04-07,QQQ,408.66,443.14,402.39,423.69,421.19,161557000
2025-04-04,QQQ,438.14,440.37,422.67,422.67,420.17,117088400
2025-04-03,QQQ,456.44,460.07,450.14,450.66,448.0,70456300
2025-04-02,QQQ,466.12,479.56,465.86,476.15,473.34,49894500
2025-04-01,QQQ,467.3,473.63,464.42,472.7,469.91,41156200
2025-03-31,QQQ,461.92,469.86,457.33,468.92,466.15,53000300
2025-03-28,QQQ,479.81,480.52,468.05,468.94,466.17,46363800
2025-03-27,QQQ,482.41,486.58,480.25,481.62,478.77,33469800
2025-03-26,QQQ,492.3,493.16,482.82,484.38,481.52,34627100
2025-03-25,QQQ,491.39,493.62,490.42,493.46,490.54,26035200
2025-03-24,QQQ,487.74,491.51,484.4,490.66,487.76,34567200
2025-03-21,QQQ,474.08,481.61,472.91,480.84,477.29,42234900
2025-03-20,QQQ,476.88,484.55,476.18,479.26,475.72,36780500
2025-03-19,QQQ,476.81,485.33,474.87,480.89,477.34,40430300
2025-03-18,QQQ,479.41,479.61,472.41,474.54,471.03,39072300
2025-03-17,QQQ,479.61,485.84,477.8,482.77,479.2,41744400
2025-03-14,QQQ,473.73,480.56,473.12,479.66,476.12,43563000
2025-03-13,QQQ,476.25,476.28,466.43,468.34,464.88,46563300
2025-03-12,QQQ,479.16,481.06,471.79,476.92,473.4,46971100
2025-03-11,QQQ,472.35,478.81,467.01,471.6,468.11,68760800
2025-03-10,QQQ,483.45,483.97,468.66,472.73,469.24,76668000
2025-03-07,QQQ,487.16,493.28,480.53,491.79,488.16,54714700
2025-03-06,QQQ,493.69,498.58,486.2,488.2,484.59,57574300
2025-03-05,QQQ,496.2,503.63,491.26,502.01,498.3,46323700
2025-03-04,QQQ,494.18,503.74,487.74,495.55,491.89,67875400
2025-03-03,QQQ,511.52,513.04,493.58,497.05,493.38,44587200
2025-02-28,QQQ,500.13,508.78,496.93,508.17,504.41,47654000
2025-02-27,QQQ,518.13,519.07,500.05,500.27,496.57,52448000
2025-02-26,QQQ,515.53,519.66,511.37,514.56,510.76,34457600
2025-02-25,QQQ,519.24,519.32,509.44,513.32,509.53,48940000
2025-02-24,QQQ,527.88,529.07,519.53,519.87,516.03,39268400
2025-02-21,QQQ,538.38,538.4,525.71,526.08,522.19,47093800
