日期,股票代碼,開盤價,最高價,最低價,收盤價,調整後收盤價,成交量
2026-04-09,MSFT,372.5,373.5,367.05,373.07,371.56,30435300
2026-04-08,MSFT,384.98,385.0,371.41,374.33,372.82,33064800
2026-04-07,MSFT,370.34,372.45,366.56,372.29,370.79,21443300
2026-04-06,MSFT,373.49,373.73,369.5,372.88,371.38,16146600
2026-04-02,MSFT,367.21,373.64,364.15,373.46,371.95,24099100
2026-04-01,MSFT,373.49,373.99,368.2,369.37,367.88,29417200
2026-03-31,MSFT,364.55,372.9,363.07,370.17,368.68,45244400
2026-03-30,MSFT,361.9,365.36,356.28,358.96,357.51,44797000
2026-03-27,MSFT,361.9,362.45,356.51,356.77,355.33,37883400
2026-03-26,MSFT,370.82,374.72,365.19,365.97,364.49,36836600
2026-03-25,MSFT,376.92,377.06,369.63,371.04,369.54,31181200
2026-03-24,MSFT,382.36,382.47,371.85,372.74,371.24,42733600
2026-03-23,MSFT,383.9,387.21,381.68,383.0,381.45,29680100
2026-03-20,MSFT,386.79,387.0,380.12,381.87,380.33,50853200
2026-03-19,MSFT,390.1,392.49,387.06,389.02,387.45,25138800
2026-03-18,MSFT,397.13,398.0,391.0,391.79,390.21,25908500
2026-03-17,MSFT,400.27,404.4,397.75,399.41,397.8,26228300
2026-03-16,MSFT,398.07,400.63,394.79,399.95,398.34,27733700
2026-03-13,MSFT,401.0,404.8,394.25,395.55,393.95,26848000
2026-03-12,MSFT,404.63,406.12,401.71,401.86,400.24,27263900
2026-03-11,MSFT,405.57,409.01,401.59,404.88,403.25,25512100
2026-03-10,MSFT,410.03,410.2,402.93,405.76,404.12,31706400
2026-03-09,MSFT,404.92,410.21,403.5,409.41,407.76,30131900
2026-03-06,MSFT,409.2,413.05,408.51,408.96,407.31,31123900
2026-03-05,MSFT,404.42,411.61,404.4,410.68,409.02,39001300
2026-03-04,MSFT,401.27,411.03,400.31,405.2,403.56,35808000
2026-03-03,MSFT,393.14,406.7,392.67,403.93,402.3,38199200
2026-03-02,MSFT,392.86,401.19,390.63,398.55,396.94,35474900
2026-02-27,MSFT,390.88,396.82,389.88,392.74,391.15,51367200
2026-02-26,MSFT,404.71,407.49,398.74,401.72,400.1,34405900
2026-02-25,MSFT,390.53,401.47,390.16,400.6,398.98,43625500
2026-02-24,MSFT,384.14,389.36,381.71,389.0,387.43,33884700
2026-02-23,MSFT,395.0,395.36,383.1,384.47,382.92,43238300
2026-02-20,MSFT,396.11,400.12,395.16,397.23,395.63,34015200
2026-02-19,MSFT,400.69,404.43,396.67,398.46,396.85,28234000
2026-02-18,MSFT,398.13,402.56,396.32,399.6,397.08,23223400
2026-02-17,MSFT,399.22,400.52,394.53,396.86,394.36,32078800
2026-02-13,MSFT,404.45,405.54,398.05,401.32,398.79,34091600
2026-02-12,MSFT,405.0,406.2,398.01,401.84,399.31,40802400
2026-02-11,MSFT,416.18,416.46,401.01,404.37,401.82,42491000
2026-02-10,MSFT,419.62,423.68,412.7,413.27,410.66,44857900
2026-02-09,MSFT,404.85,414.89,400.87,413.6,410.99,45480500
2026-02-06,MSFT,399.17,401.79,392.92,401.14,398.61,53515300
2026-02-05,MSFT,407.44,408.3,392.32,393.67,391.19,66289200
2026-02-04,MSFT,411.0,419.8,409.24,414.19,411.58,45012400
2026-02-03,MSFT,422.01,422.05,408.56,411.21,408.62,61424100
2026-02-02,MSFT,430.24,430.74,422.25,423.37,420.7,42219900
2026-01-30,MSFT,439.17,439.6,426.45,430.29,427.58,58566800
2026-01-29,MSFT,439.99,442.5,421.02,433.5,430.77,128855300
2026-01-28,MSFT,483.21,483.74,478.0,481.63,478.59,36875400
2026-01-27,MSFT,473.7,482.87,473.16,480.58,477.55,29213900
2026-01-26,MSFT,465.31,474.25,462.0,470.28,467.32,29291200
2026-01-23,MSFT,451.87,471.1,450.53,465.95,463.01,38000200
2026-01-22,MSFT,447.62,452.84,444.7,451.14,448.3,25349400
2026-01-21,MSFT,452.6,452.69,438.68,444.11,441.31,37980500
2026-01-20,MSFT,451.22,456.8,449.28,454.52,451.65,26130000
2026-01-16,MSFT,457.83,463.19,456.48,459.86,456.96,34246700
2026-01-15,MSFT,464.12,464.25,455.9,456.66,453.78,23225800
2026-01-14,MSFT,466.46,468.2,457.17,459.38,456.48,28184300
2026-01-13,MSFT,474.68,475.78,465.95,470.67,467.7,28545800
2026-01-12,MSFT,476.67,480.99,475.68,477.18,474.17,23519900
2026-01-09,MSFT,474.06,479.82,472.2,479.28,476.26,18491000
2026-01-08,MSFT,481.24,482.66,475.86,478.11,475.1,18162600
2026-01-07,MSFT,479.76,489.7,477.95,483.47,480.42,25564200
2026-01-06,MSFT,473.8,478.74,469.75,478.51,475.49,23037700
2026-01-05,MSFT,474.06,476.07,469.5,472.85,469.87,25250300
2026-01-02,MSFT,484.39,484.66,470.16,472.94,469.96,25571600
2025-12-31,MSFT,487.84,488.14,483.3,483.62,480.57,15601600
2025-12-30,MSFT,485.93,489.68,485.5,487.48,484.41,13944500
2025-12-29,MSFT,484.86,488.35,484.18,487.1,484.03,10893400
2025-12-26,MSFT,486.71,488.12,485.96,487.71,484.64,8842200
2025-12-24,MSFT,485.68,489.16,484.83,488.02,484.94,5855900
2025-12-23,MSFT,484.98,487.83,484.74,486.85,483.78,14683600
2025-12-22,MSFT,486.12,488.73,482.69,484.92,481.86,16963000
2025-12-19,MSFT,487.36,487.85,482.49,485.92,482.86,70836100
2025-12-18,MSFT,478.19,489.6,477.89,483.98,480.93,28573500
2025-12-17,MSFT,476.91,480.0,475.0,476.12,473.12,24527200
2025-12-16,MSFT,471.91,477.89,470.88,476.39,473.39,20705600
2025-12-15,MSFT,480.1,480.72,472.52,474.82,471.83,23727700
2025-12-12,MSFT,479.82,482.45,476.34,478.53,475.51,21248100
2025-12-11,MSFT,476.63,486.03,475.86,483.47,480.42,24669200
2025-12-10,MSFT,484.03,484.25,475.08,478.56,475.54,35756200
2025-12-09,MSFT,489.1,492.12,488.5,492.02,488.92,14696100
2025-12-08,MSFT,484.89,492.3,484.38,491.02,487.92,21965900
2025-12-05,MSFT,482.52,483.4,478.88,483.16,480.11,22608700
2025-12-04,MSFT,479.76,481.32,476.49,480.84,477.81,22318200
2025-12-03,MSFT,476.32,484.24,475.2,477.73,474.72,34615100
2025-12-02,MSFT,486.72,493.5,486.32,490.0,486.91,19562700
2025-12-01,MSFT,488.44,489.86,484.65,486.74,483.67,23964000
2025-11-28,MSFT,487.6,492.63,486.65,492.01,488.91,14386700
2025-11-26,MSFT,486.31,488.31,481.2,485.5,482.44,25709100
2025-11-25,MSFT,474.07,479.15,464.89,476.99,473.98,28019800
2025-11-24,MSFT,475.0,476.9,468.02,474.0,471.01,34421000
2025-11-21,MSFT,478.5,478.92,468.27,472.12,469.14,31769200
2025-11-20,MSFT,492.71,493.57,475.5,478.43,475.41,26802500
2025-11-19,MSFT,490.1,495.19,482.83,487.12,483.14,23245300
2025-11-18,MSFT,495.37,502.98,486.78,493.79,489.76,33815100
2025-11-17,MSFT,508.45,512.12,504.91,507.49,503.35,19092800
2025-11-14,MSFT,498.23,511.6,497.44,510.18,506.02,28505700
2025-11-13,MSFT,510.31,513.5,501.29,503.29,499.18,25273100
2025-11-12,MSFT,509.36,511.67,499.12,511.14,506.97,26574900
2025-11-11,MSFT,504.8,509.6,502.35,508.68,504.53,17980000
2025-11-10,MSFT,500.04,506.85,498.8,506.0,501.87,26101500
2025-11-07,MSFT,496.95,499.38,493.25,496.82,492.77,24019800
2025-11-06,MSFT,505.66,505.7,495.81,497.1,493.04,27406500
2025-11-05,MSFT,513.3,514.83,506.58,507.16,503.02,23024300
2025-11-04,MSFT,511.76,515.55,507.84,514.33,510.13,20958700
2025-11-03,MSFT,519.81,524.96,514.59,517.03,512.81,22374700
2025-10-31,MSFT,528.88,529.32,515.1,517.81,513.58,34006400
2025-10-30,MSFT,530.48,534.97,522.12,525.76,521.47,41023100
2025-10-29,MSFT,544.94,546.27,536.73,541.55,537.13,36023000
2025-10-28,MSFT,550.0,553.72,540.77,542.07,537.65,29986700
2025-10-27,MSFT,531.78,534.58,529.01,531.52,527.18,18734700
2025-10-24,MSFT,522.79,525.35,520.71,523.61,519.34,15532400
2025-10-23,MSFT,522.46,523.95,518.61,520.56,516.31,14023500
2025-10-22,MSFT,521.15,525.23,517.71,520.54,516.29,18962700
2025-10-21,MSFT,517.5,518.69,513.04,517.66,513.44,15586200
2025-10-20,MSFT,514.61,518.7,513.43,516.79,512.57,14665600
2025-10-17,MSFT,509.04,515.48,507.31,513.58,509.39,19867800
2025-10-16,MSFT,512.58,516.85,508.13,511.61,507.43,15559600
2025-10-15,MSFT,514.96,517.19,510.0,513.43,509.24,14694700
2025-10-14,MSFT,510.23,515.28,506.0,513.57,509.38,14684300
2025-10-13,MSFT,516.41,516.41,511.68,514.05,509.86,14284200
2025-10-10,MSFT,519.64,523.58,509.63,510.96,506.79,24133800
2025-10-09,MSFT,522.34,524.33,517.4,522.4,518.14,18343600
2025-10-08,MSFT,523.28,526.95,523.09,524.85,520.57,13363400
2025-10-07,MSFT,528.29,529.8,521.44,523.98,519.7,14615200
2025-10-06,MSFT,518.61,531.03,518.2,528.57,524.26,21388600
2025-10-03,MSFT,517.1,520.49,515.0,517.35,513.13,15112300
2025-10-02,MSFT,517.64,521.6,510.68,515.74,511.53,21222900
2025-10-01,MSFT,514.8,520.51,511.69,519.71,515.47,22632300
2025-09-30,MSFT,513.24,518.16,509.66,517.95,513.72,19728200
2025-09-29,MSFT,511.5,516.85,508.88,514.6,510.4,17617800
2025-09-26,MSFT,510.06,513.94,506.62,511.46,507.29,16213100
2025-09-25,MSFT,508.3,510.01,505.04,507.03,502.89,15786500
2025-09-24,MSFT,510.38,512.48,506.92,510.15,505.99,13533700
2025-09-23,MSFT,513.8,514.59,507.31,509.23,505.07,19799600
2025-09-22,MSFT,515.59,517.74,512.54,514.45,510.25,20009300
2025-09-19,MSFT,510.56,519.3,510.31,517.93,513.7,52474100
2025-09-18,MSFT,511.49,513.07,507.66,508.45,504.3,18913700
2025-09-17,MSFT,510.62,511.29,505.93,510.02,505.86,15816600
2025-09-16,MSFT,516.88,517.23,508.6,509.04,504.89,19711900
2025-09-15,MSFT,508.79,515.47,507.0,515.36,511.15,17143800
2025-09-12,MSFT,506.65,512.55,503.85,509.9,505.74,23624900
2025-09-11,MSFT,502.25,503.17,497.88,501.01,496.92,18881600
2025-09-10,MSFT,502.98,503.23,496.72,500.37,496.29,21611800
2025-09-09,MSFT,501.43,502.25,497.7,498.41,494.34,14410500
2025-09-08,MSFT,498.11,501.2,495.03,498.2,494.13,16771000
2025-09-05,MSFT,509.07,511.97,492.37,495.0,490.96,31994800
2025-09-04,MSFT,504.3,508.15,503.15,507.97,503.82,15509500
2025-09-03,MSFT,503.79,507.79,502.32,505.35,501.23,16345100
2025-09-02,MSFT,500.47,506.0,496.81,505.12,501.0,18128000
2025-08-29,MSFT,508.66,509.6,504.49,506.69,502.56,20961600
2025-08-28,MSFT,507.09,511.09,505.5,509.64,505.48,18015600
2025-08-27,MSFT,502.0,507.29,499.9,506.74,502.6,17277900
2025-08-26,MSFT,504.36,504.98,498.51,502.04,497.94,30835700
2025-08-25,MSFT,506.63,508.19,504.12,504.26,500.14,21638600
2025-08-22,MSFT,504.25,510.73,502.41,507.23,503.09,24324200
2025-08-21,MSFT,503.69,507.63,502.72,504.24,500.13,18443300
2025-08-20,MSFT,509.87,511.0,504.44,505.72,500.77,27723000
2025-08-19,MSFT,515.0,515.16,508.55,509.77,504.78,21481000
2025-08-18,MSFT,521.59,522.82,514.02,517.1,512.04,23760600
2025-08-15,MSFT,522.77,526.1,519.08,520.17,515.08,25213300
2025-08-14,MSFT,522.56,525.95,520.14,522.48,517.37,20269100
2025-08-13,MSFT,532.11,532.7,519.37,520.58,515.48,19619200
2025-08-12,MSFT,523.75,530.98,522.7,529.24,524.06,18667000
2025-08-11,MSFT,522.3,527.59,519.72,521.77,516.66,20194400
2025-08-08,MSFT,522.6,524.66,519.41,522.04,516.93,15531000
2025-08-07,MSFT,526.8,528.09,517.55,520.84,515.74,16079100
2025-08-06,MSFT,530.9,531.7,524.03,524.94,519.8,21355700
2025-08-05,MSFT,537.18,537.3,527.24,527.75,522.58,19171600
2025-08-04,MSFT,528.27,538.25,528.13,535.64,530.4,25349000
2025-08-01,MSFT,535.0,535.8,520.86,524.11,518.98,28977600
2025-07-31,MSFT,555.23,555.45,531.9,533.5,528.28,51617300
2025-07-30,MSFT,515.17,515.95,509.44,513.24,508.22,26380400
2025-07-29,MSFT,515.53,517.62,511.56,512.57,507.55,16469200
2025-07-28,MSFT,514.08,515.0,510.12,512.5,507.48,14308000
2025-07-25,MSFT,512.47,518.29,510.36,513.71,508.68,19125700
2025-07-24,MSFT,508.77,513.67,507.3,510.88,505.88,16107000
2025-07-23,MSFT,506.75,506.79,500.7,505.87,500.92,16396600
2025-07-22,MSFT,510.97,511.2,505.27,505.27,500.32,13868600
2025-07-21,MSFT,506.71,512.09,505.55,510.06,505.07,14066800
2025-07-18,MSFT,514.48,514.64,507.43,510.05,505.06,21209700
2025-07-17,MSFT,505.68,513.37,505.62,511.7,506.69,17503100
2025-07-16,MSFT,505.18,506.72,501.89,505.62,500.67,15154400
2025-07-15,MSFT,503.02,508.3,502.79,505.82,500.87,14927200
2025-07-14,MSFT,501.52,503.97,501.03,503.02,498.1,12058800
2025-07-11,MSFT,498.47,505.03,497.8,503.32,498.39,16459500
2025-07-10,MSFT,503.05,504.44,497.75,501.48,496.57,16492100
2025-07-09,MSFT,500.3,506.78,499.74,503.51,498.58,18659500
2025-07-08,MSFT,497.24,498.2,494.11,496.62,491.76,11846600
2025-07-07,MSFT,497.38,498.75,495.23,497.72,492.85,13981600
2025-07-03,MSFT,493.81,500.13,493.44,498.84,493.96,13984800
2025-07-02,MSFT,489.99,493.5,488.7,491.09,486.28,16319600
2025-07-01,MSFT,496.47,498.05,490.98,492.05,487.23,19945400
2025-06-30,MSFT,497.04,500.76,495.33,497.41,492.54,28369000
2025-06-27,MSFT,497.55,499.3,493.03,495.94,491.09,34539200
2025-06-26,MSFT,492.98,498.04,492.81,497.45,492.58,21578900
2025-06-25,MSFT,492.04,494.56,489.39,492.27,487.45,17495100
2025-06-24,MSFT,488.95,491.85,486.8,490.11,485.31,22305600
2025-06-23,MSFT,478.21,487.75,472.51,486.0,481.24,24864000
2025-06-20,MSFT,482.23,483.46,476.87,477.4,472.73,37576200
2025-06-18,MSFT,478.0,481.0,474.46,480.24,475.54,17526500
2025-06-17,MSFT,475.4,478.74,474.08,478.04,473.36,15414100
2025-06-16,MSFT,475.21,480.69,475.0,479.14,474.45,15626100
2025-06-13,MSFT,476.41,479.18,472.76,474.96,470.31,16814500
2025-06-12,MSFT,475.02,480.42,473.52,478.87,474.18,18950600
2025-06-11,MSFT,470.02,475.47,469.66,472.62,467.99,16399200
2025-06-10,MSFT,471.19,472.8,466.96,470.92,466.31,15375900
2025-06-09,MSFT,469.7,473.43,468.62,472.75,468.12,16469900
2025-06-06,MSFT,470.09,473.34,468.78,470.38,465.78,15285600
2025-06-05,MSFT,464.96,469.65,464.03,467.68,463.1,20131700
2025-06-04,MSFT,464.0,465.69,463.02,463.87,459.33,14162700
2025-06-03,MSFT,461.47,464.14,460.86,462.97,458.44,15743800
2025-06-02,MSFT,457.14,462.11,456.89,461.97,457.45,16626500
2025-05-30,MSFT,459.72,461.68,455.54,460.36,455.85,34770500
2025-05-29,MSFT,461.55,461.72,455.31,458.68,454.19,13974800
2025-05-28,MSFT,461.22,462.52,456.93,457.36,452.88,17086300
2025-05-27,MSFT,456.48,460.95,456.12,460.69,456.18,20974300
2025-05-23,MSFT,449.98,453.69,448.91,450.18,445.77,16883500
2025-05-22,MSFT,454.95,460.25,453.9,454.86,450.41,18025600
2025-05-21,MSFT,454.57,457.78,451.81,452.57,448.14,19216900
2025-05-20,MSFT,455.59,458.34,454.32,458.17,453.69,15441800
2025-05-19,MSFT,450.88,459.59,450.8,458.87,454.38,21336500
2025-05-16,MSFT,452.05,454.36,448.73,454.27,449.82,23849800
2025-05-15,MSFT,450.77,456.19,450.43,453.13,448.69,21992300
2025-05-14,MSFT,448.14,453.9,448.14,452.94,447.68,19902800
2025-05-13,MSFT,447.78,450.67,445.36,449.14,443.93,23618800
2025-05-12,MSFT,445.94,449.37,439.78,449.26,444.05,22821900
2025-05-09,MSFT,440.0,440.74,435.88,438.73,433.64,15324200
2025-05-08,MSFT,437.93,443.67,435.66,438.17,433.09,23491300
2025-05-07,MSFT,433.84,438.12,431.11,433.35,428.32,23295300
2025-05-06,MSFT,432.2,437.73,431.17,433.31,428.28,15104200
2025-05-05,MSFT,432.87,439.5,432.11,436.17,431.11,20136100
2025-05-02,MSFT,431.74,439.44,429.99,435.28,430.23,30757400
2025-05-01,MSFT,431.11,436.99,424.9,425.4,420.46,58938100
2025-04-30,MSFT,390.3,396.66,384.44,395.26,390.67,36461100
2025-04-29,MSFT,391.3,395.1,390.38,394.04,389.47,14974000
2025-04-28,MSFT,391.96,392.74,386.64,391.16,386.62,16579400
2025-04-25,MSFT,387.0,392.16,384.6,391.85,387.3,18973200
2025-04-24,MSFT,375.7,388.45,375.19,387.3,382.81,22232300
2025-04-23,MSFT,376.06,380.39,373.02,374.39,370.05,20545500
2025-04-22,MSFT,363.38,367.77,359.86,366.82,362.56,19485000
2025-04-21,MSFT,362.82,364.48,355.67,359.12,354.95,20807300
2025-04-17,MSFT,373.75,374.32,366.89,367.78,363.51,21120200
2025-04-16,MSFT,380.67,381.61,368.0,371.61,367.3,21967800
2025-04-15,MSFT,388.51,391.89,384.16,385.73,381.25,17199900
2025-04-14,MSFT,393.22,394.65,384.21,387.81,383.31,19251200
2025-04-11,MSFT,380.64,390.05,378.89,388.45,383.94,23839200
2025-04-10,MSFT,382.06,383.9,367.8,381.35,376.93,38024400
2025-04-09,MSFT,353.54,393.23,353.1,390.49,385.96,50199700
2025-04-08,MSFT,368.26,373.65,350.25,354.56,350.45,35868900
2025-04-07,MSFT,350.88,371.0,344.79,357.86,353.71,50425000
2025-04-04,MSFT,364.13,374.59,359.48,359.84,355.66,49209900
2025-04-03,MSFT,374.79,377.48,369.35,373.11,368.78,30198000
2025-04-02,MSFT,377.97,385.08,376.62,382.14,377.71,16092600
2025-04-01,MSFT,374.65,382.85,373.23,382.19,377.76,19689500
2025-03-31,MSFT,372.54,377.07,367.24,375.39,371.03,35184700
2025-03-28,MSFT,388.08,389.13,376.93,378.8,374.4,21632000
2025-03-27,MSFT,390.13,392.24,387.4,390.58,386.05,13766800
2025-03-26,MSFT,395.0,395.31,388.57,389.97,385.45,16108400
2025-03-25,MSFT,393.92,396.36,392.64,395.16,390.58,15775000
2025-03-24,MSFT,395.4,395.4,389.81,393.08,388.52,21004500
2025-03-21,MSFT,383.22,391.74,382.8,391.26,386.72,39675900
2025-03-20,MSFT,385.74,391.79,383.28,386.84,382.35,18470500
2025-03-19,MSFT,385.53,389.68,384.0,387.82,383.32,19185500
2025-03-18,MSFT,387.07,387.37,381.1,383.52,379.07,19486900
2025-03-17,MSFT,386.7,392.71,385.57,388.7,384.19,22474300
2025-03-14,MSFT,379.78,390.23,379.51,388.56,384.05,19952800
2025-03-13,MSFT,383.16,385.32,377.45,378.77,374.38,20473000
2025-03-12,MSFT,382.95,385.22,378.95,383.27,378.82,24253600
2025-03-11,MSFT,379.0,386.0,376.91,380.45,376.04,30380200
2025-03-10,MSFT,385.84,386.4,377.22,380.16,375.75,32840100
2025-03-07,MSFT,392.32,394.8,385.54,393.31,388.75,22034100
2025-03-06,MSFT,394.28,402.15,392.68,396.89,392.28,23304600
2025-03-05,MSFT,389.34,401.67,388.81,401.02,396.37,23433100
2025-03-04,MSFT,383.4,392.58,381.0,388.61,384.1,29342900
2025-03-03,MSFT,398.82,398.82,386.16,388.49,383.98,23007700
2025-02-28,MSFT,392.66,397.63,386.57,396.99,392.38,32845700
2025-02-27,MSFT,401.27,405.74,392.17,392.53,387.98,21127400
2025-02-26,MSFT,398.01,403.6,394.25,399.73,395.09,19619000
2025-02-25,MSFT,401.1,401.92,396.7,397.9,393.28,29387400
2025-02-24,MSFT,408.51,409.37,399.32,404.0,399.31,26443700
2025-02-21,MSFT,417.34,418.05,407.89,408.21,403.47,27524800
2025-02-20,MSFT,415.29,419.31,412.54,416.13,411.3,23508700
