日期,股票代碼,開盤價,最高價,最低價,收盤價,調整後收盤價,成交量
2026-06-18,MRVL,305.47,329.88,302.36,310.58,310.5,250989400
2026-06-17,MRVL,292.89,307.37,283.32,289.54,289.47,50607300
2026-06-16,MRVL,299.13,317.0,278.13,278.67,278.6,59201300
2026-06-15,MRVL,296.71,312.98,288.09,308.88,308.8,54963600
2026-06-12,MRVL,270.07,287.98,267.31,279.7,279.63,42047300
2026-06-11,MRVL,260.54,282.32,258.43,280.71,280.64,57254500
2026-06-10,MRVL,263.5,272.47,252.26,252.59,252.53,54175100
2026-06-09,MRVL,299.76,302.4,244.0,266.88,266.81,94754500
2026-06-08,MRVL,288.69,304.96,281.36,288.85,288.78,84575500
2026-06-05,MRVL,299.5,300.72,261.39,263.47,263.41,93976400
2026-06-04,MRVL,282.95,321.5,277.56,316.43,316.35,86903500
2026-06-03,MRVL,317.63,324.2,294.01,301.65,301.58,115542800
2026-06-02,MRVL,253.46,291.3,252.43,290.79,290.72,112646200
2026-06-01,MRVL,198.91,225.14,195.12,219.43,219.38,32926900
2026-05-29,MRVL,204.44,208.76,199.2,205.0,204.95,34024700
2026-05-28,MRVL,198.75,207.4,194.7,204.83,204.78,52624900
2026-05-27,MRVL,217.98,218.26,196.25,198.7,198.65,54198500
2026-05-26,MRVL,211.24,217.45,200.04,208.26,208.21,42558200
2026-05-22,MRVL,194.72,198.4,192.22,196.33,196.28,19823200
2026-05-21,MRVL,192.51,194.58,188.2,190.69,190.64,21506100
2026-05-20,MRVL,183.45,193.32,182.28,186.8,186.75,29808100
2026-05-19,MRVL,164.61,181.64,162.85,176.27,176.23,25003300
2026-05-18,MRVL,181.77,182.71,165.1,168.93,168.89,24439000
2026-05-15,MRVL,173.9,182.14,173.34,176.89,176.85,24757300
2026-05-14,MRVL,180.88,192.15,177.33,182.58,182.53,32661100
2026-05-13,MRVL,169.09,182.31,168.91,177.95,177.91,31862600
2026-05-12,MRVL,165.46,168.73,157.96,164.5,164.46,21367800
2026-05-11,MRVL,163.67,174.16,162.49,170.84,170.8,22947600
2026-05-08,MRVL,164.69,170.59,162.9,170.13,170.09,20589000
2026-05-07,MRVL,171.2,171.52,158.55,160.01,159.97,23683600
2026-05-06,MRVL,172.6,175.8,165.0,172.15,172.11,23205300
2026-05-05,MRVL,168.28,172.98,164.58,168.75,168.71,22284400
2026-05-04,MRVL,165.48,166.82,162.26,163.66,163.62,14547000
2026-05-01,MRVL,162.35,166.39,159.26,164.95,164.91,13071700
2026-04-30,MRVL,160.34,165.61,156.36,165.15,165.11,20327000
2026-04-29,MRVL,153.77,157.21,151.3,156.57,156.53,20649000
2026-04-28,MRVL,147.91,156.0,146.85,153.23,153.19,27128700
2026-04-27,MRVL,162.13,163.45,151.09,158.21,158.17,30281800
2026-04-24,MRVL,169.87,170.84,158.51,164.31,164.27,37599100
2026-04-23,MRVL,157.94,167.86,157.77,165.56,165.52,36938700
2026-04-22,MRVL,153.66,158.69,151.09,157.32,157.28,30765800
2026-04-21,MRVL,148.7,154.95,147.85,151.31,151.27,31901100
2026-04-20,MRVL,147.51,149.58,143.93,147.84,147.8,39548500
2026-04-17,MRVL,134.88,139.91,133.16,139.69,139.66,26341300
2026-04-16,MRVL,132.26,134.69,128.42,133.37,133.34,20830200
2026-04-15,MRVL,132.39,138.19,131.88,134.6,134.57,23450100
2026-04-14,MRVL,136.11,136.9,130.84,133.83,133.8,33600700
2026-04-13,MRVL,129.97,133.2,128.97,131.3,131.27,31264700
2026-04-10,MRVL,123.66,129.84,123.6,128.49,128.46,41187000
2026-04-09,MRVL,118.96,121.97,117.83,119.93,119.84,32718500
2026-04-08,MRVL,114.0,115.66,110.45,114.45,114.36,29455900
2026-04-07,MRVL,108.38,110.12,106.02,109.38,109.3,18965200
2026-04-06,MRVL,109.45,111.89,106.0,109.51,109.43,22700500
2026-04-02,MRVL,102.3,107.26,101.13,107.11,107.03,23667100
2026-04-01,MRVL,100.82,107.84,100.49,106.71,106.63,44072500
2026-03-31,MRVL,96.4,99.56,93.05,99.05,98.98,51286100
2026-03-30,MRVL,95.12,96.5,86.61,87.81,87.74,21463200
2026-03-27,MRVL,98.78,99.63,93.4,94.88,94.81,16507100
2026-03-26,MRVL,97.96,100.65,97.22,97.68,97.61,26078500
2026-03-25,MRVL,94.08,98.82,94.0,98.45,98.38,22562400
2026-03-24,MRVL,88.84,93.16,88.8,92.36,92.29,13731200
2026-03-23,MRVL,89.45,91.58,88.74,90.16,90.09,14126700
2026-03-20,MRVL,88.9,90.48,86.66,87.91,87.84,25570400
2026-03-19,MRVL,86.27,89.74,85.13,89.53,89.46,13388800
2026-03-18,MRVL,90.8,92.02,87.17,87.62,87.55,16096700
2026-03-17,MRVL,92.3,93.44,90.35,90.79,90.72,11622600
2026-03-16,MRVL,89.15,92.52,89.12,91.58,91.51,15875500
2026-03-13,MRVL,87.76,90.5,86.82,87.86,87.79,14108100
2026-03-12,MRVL,89.85,90.03,87.37,87.67,87.6,16854400
2026-03-11,MRVL,93.6,95.01,90.18,90.44,90.37,18446200
2026-03-10,MRVL,92.57,95.05,91.62,93.3,93.23,26499500
2026-03-09,MRVL,87.93,92.93,84.2,92.65,92.58,38873500
2026-03-06,MRVL,84.72,93.4,83.4,89.57,89.5,90071100
2026-03-05,MRVL,78.9,80.26,75.24,75.68,75.62,42620200
2026-03-04,MRVL,78.7,79.5,77.26,78.09,78.03,14677500
2026-03-03,MRVL,77.85,79.08,76.65,77.51,77.45,15826400
2026-03-02,MRVL,79.63,82.82,79.4,80.86,80.8,15228500
2026-02-27,MRVL,80.03,82.29,78.66,81.69,81.63,20253800
2026-02-26,MRVL,81.11,81.63,77.15,79.29,79.23,12326500
2026-02-25,MRVL,79.01,81.19,78.97,80.92,80.86,10524700
2026-02-24,MRVL,78.0,79.7,77.18,78.39,78.33,8396200
2026-02-23,MRVL,78.39,79.11,76.07,77.79,77.73,11622600
2026-02-20,MRVL,78.24,80.34,77.6,79.48,79.42,8795300
2026-02-19,MRVL,78.38,79.67,77.72,79.61,79.55,6512200
2026-02-18,MRVL,79.15,80.4,78.49,79.09,79.03,8408200
2026-02-17,MRVL,77.32,80.32,76.63,79.01,78.95,10568500
2026-02-13,MRVL,77.95,79.97,77.75,78.61,78.55,7615400
2026-02-12,MRVL,82.19,82.19,77.44,78.23,78.17,13643800
2026-02-11,MRVL,83.6,83.78,79.21,81.34,81.28,11636700
2026-02-10,MRVL,82.69,83.4,81.49,82.01,81.95,10561400
2026-02-09,MRVL,79.61,83.06,78.67,82.35,82.29,13775400
2026-02-06,MRVL,76.84,80.75,76.52,80.28,80.22,22581800
2026-02-05,MRVL,72.88,74.79,70.69,74.21,74.15,19202000
2026-02-04,MRVL,75.0,76.06,71.78,73.73,73.67,17506200
2026-02-03,MRVL,78.54,78.97,72.79,75.54,75.48,22563900
2026-02-02,MRVL,77.61,78.98,76.72,78.66,78.6,14513000
2026-01-30,MRVL,80.05,81.7,78.18,78.92,78.86,12581400
2026-01-29,MRVL,81.94,82.44,78.3,81.34,81.28,13944900
2026-01-28,MRVL,84.58,85.47,82.7,83.62,83.56,10311000
2026-01-27,MRVL,82.87,83.74,81.3,82.93,82.87,11307900
2026-01-26,MRVL,79.82,83.44,79.56,81.77,81.71,12464600
2026-01-23,MRVL,81.22,82.02,79.72,80.23,80.17,13924600
2026-01-22,MRVL,84.47,85.35,82.74,83.1,83.04,12997600
2026-01-21,MRVL,80.4,84.29,80.4,82.55,82.49,17134300
2026-01-20,MRVL,79.31,83.48,79.02,79.8,79.74,18688000
2026-01-16,MRVL,81.45,82.48,80.3,80.46,80.4,15011200
2026-01-15,MRVL,82.72,82.94,80.0,80.38,80.32,16593500
2026-01-14,MRVL,82.96,83.0,79.27,81.21,81.15,15295700
2026-01-13,MRVL,83.51,84.06,82.75,83.05,82.99,9133500
2026-01-12,MRVL,82.42,83.75,82.08,82.89,82.83,10146600
2026-01-09,MRVL,84.03,84.45,82.19,83.22,83.16,13486300
2026-01-08,MRVL,84.7,84.92,82.88,83.45,83.33,10695900
2026-01-07,MRVL,86.52,86.54,83.59,84.64,84.52,17230800
2026-01-06,MRVL,92.7,94.2,86.77,88.23,88.1,24322700
2026-01-05,MRVL,93.02,93.97,88.12,90.23,90.1,21328400
2026-01-02,MRVL,86.74,90.08,86.6,89.39,89.26,14987500
2025-12-31,MRVL,86.8,86.92,84.94,84.98,84.86,7234100
2025-12-30,MRVL,85.76,88.1,85.72,86.76,86.63,9583000
2025-12-29,MRVL,85.33,86.1,84.2,85.76,85.63,9677700
2025-12-26,MRVL,87.1,87.2,85.97,86.34,86.21,5001000
2025-12-24,MRVL,87.25,87.77,86.1,86.49,86.36,5335300
2025-12-23,MRVL,84.4,88.05,84.29,87.68,87.55,12334100
2025-12-22,MRVL,86.58,87.35,84.45,84.8,84.68,9871000
2025-12-19,MRVL,84.05,86.22,83.7,84.09,83.97,21722200
2025-12-18,MRVL,84.48,85.03,82.65,84.47,84.35,12732100
2025-12-17,MRVL,86.5,87.18,81.18,81.7,81.58,16662700
2025-12-16,MRVL,83.58,84.45,82.23,84.07,83.95,9483800
2025-12-15,MRVL,84.87,85.85,83.67,84.26,84.14,11953300
2025-12-12,MRVL,87.63,89.0,83.89,84.43,84.31,21576300
2025-12-11,MRVL,90.98,91.74,87.51,89.43,89.3,16593500
2025-12-10,MRVL,91.33,92.85,90.15,92.47,92.33,22573600
2025-12-09,MRVL,91.59,91.69,88.04,88.9,88.77,23037400
2025-12-08,MRVL,90.45,92.79,88.92,92.0,91.87,40731000
2025-12-05,MRVL,100.4,102.64,97.31,98.91,98.77,22219900
2025-12-04,MRVL,99.41,102.77,97.18,98.19,98.05,23981800
2025-12-03,MRVL,100.04,102.11,95.79,100.2,100.05,52833700
2025-12-02,MRVL,92.66,93.86,91.46,92.89,92.75,38231100
2025-12-01,MRVL,89.14,92.74,88.3,91.1,90.97,18143400
2025-11-28,MRVL,85.9,89.53,84.52,89.4,89.27,11235600
2025-11-26,MRVL,84.59,89.31,84.03,87.72,87.59,15019100
2025-11-25,MRVL,82.5,83.81,80.53,83.43,83.31,11667900
2025-11-24,MRVL,78.49,84.58,78.0,83.79,83.67,23945100
2025-11-21,MRVL,76.76,78.92,73.62,77.45,77.34,16211000
2025-11-20,MRVL,83.4,84.44,76.08,76.68,76.57,23315900
2025-11-19,MRVL,79.09,81.89,78.78,81.32,81.2,13688200
2025-11-18,MRVL,80.47,81.75,78.44,78.68,78.56,23426900
2025-11-17,MRVL,85.43,86.72,81.86,83.45,83.33,16548600
2025-11-14,MRVL,84.47,89.0,83.33,86.45,86.32,12414100
2025-11-13,MRVL,87.59,88.45,84.71,87.52,87.39,17226600
2025-11-12,MRVL,90.56,92.87,88.87,89.33,89.2,11846700
2025-11-11,MRVL,92.03,92.67,88.52,89.33,89.2,13538500
2025-11-10,MRVL,93.17,94.47,92.2,93.23,93.09,14570700
2025-11-07,MRVL,91.68,92.18,85.11,90.92,90.79,20898700
2025-11-06,MRVL,96.21,98.13,92.42,93.33,93.19,28022500
2025-11-05,MRVL,88.33,95.39,88.15,92.9,92.76,17194500
2025-11-04,MRVL,87.76,90.84,87.22,87.59,87.46,13630000
2025-11-03,MRVL,93.39,94.84,90.01,90.37,90.24,14308700
2025-10-31,MRVL,93.4,97.57,90.96,93.74,93.6,29320800
2025-10-30,MRVL,89.28,90.46,88.36,88.57,88.44,11903800
2025-10-29,MRVL,90.76,91.51,89.05,90.15,90.02,13399900
2025-10-28,MRVL,88.96,89.98,87.79,88.46,88.33,13029300
2025-10-27,MRVL,86.04,89.38,85.2,88.71,88.58,16331600
2025-10-24,MRVL,83.88,85.79,82.7,84.13,84.01,11661400
2025-10-23,MRVL,81.0,83.45,80.53,82.77,82.65,10335800
2025-10-22,MRVL,81.23,83.57,79.06,81.05,80.93,19218600
2025-10-21,MRVL,85.69,85.93,83.1,84.26,84.14,13242100
2025-10-20,MRVL,86.64,88.72,85.45,85.84,85.71,16137500
2025-10-17,MRVL,86.83,88.95,85.71,87.95,87.82,13244000
2025-10-16,MRVL,89.71,91.2,87.03,88.23,88.1,12988900
2025-10-15,MRVL,88.17,89.46,86.59,88.89,88.76,15202200
2025-10-14,MRVL,86.8,88.82,85.33,86.22,86.09,15447600
2025-10-13,MRVL,89.47,89.87,86.64,89.39,89.26,20563500
2025-10-10,MRVL,92.97,94.66,85.36,85.61,85.48,30545700
2025-10-09,MRVL,91.94,92.65,90.52,90.68,90.49,14868400
2025-10-08,MRVL,88.39,92.67,87.62,92.5,92.3,20451000
2025-10-07,MRVL,88.97,90.89,86.03,86.97,86.79,17609500
2025-10-06,MRVL,88.85,90.25,88.25,88.92,88.73,20580500
2025-10-03,MRVL,86.28,87.27,85.08,86.22,86.04,15679200
2025-10-02,MRVL,85.07,87.31,84.43,86.2,86.02,21698700
2025-10-01,MRVL,82.4,84.11,81.35,83.89,83.71,20038400
2025-09-30,MRVL,81.7,84.43,81.4,84.07,83.89,18751700
2025-09-29,MRVL,83.69,85.09,82.32,82.39,82.21,20468300
2025-09-26,MRVL,82.47,83.87,81.54,83.17,82.99,26715100
2025-09-25,MRVL,78.11,84.46,76.32,83.81,83.63,43286000
2025-09-24,MRVL,76.96,81.72,75.07,80.09,79.92,50429500
2025-09-23,MRVL,75.39,76.35,74.02,74.62,74.46,21403700
2025-09-22,MRVL,73.35,75.93,73.35,75.53,75.37,20037700
2025-09-19,MRVL,74.75,75.37,73.32,74.26,74.1,31788100
2025-09-18,MRVL,72.75,75.0,72.49,74.23,74.07,28894800
2025-09-17,MRVL,68.86,72.41,68.36,70.98,70.83,29593100
2025-09-16,MRVL,67.84,69.18,67.36,68.86,68.71,15931000
2025-09-15,MRVL,67.45,68.11,66.33,67.43,67.29,17340800
2025-09-12,MRVL,67.55,67.75,66.14,67.35,67.21,14868600
2025-09-11,MRVL,67.0,68.2,66.36,66.59,66.45,13912400
2025-09-10,MRVL,67.92,68.52,66.68,67.1,66.96,23751400
2025-09-09,MRVL,65.86,67.44,65.19,66.84,66.7,17226000
2025-09-08,MRVL,63.62,66.13,63.07,66.0,65.86,24466600
2025-09-05,MRVL,63.98,64.59,62.47,63.33,63.2,25793100
2025-09-04,MRVL,62.14,64.53,61.44,64.1,63.96,27726400
2025-09-03,MRVL,64.05,64.52,61.72,62.31,62.18,34297300
2025-09-02,MRVL,61.96,64.66,61.81,64.6,64.46,36275600
2025-08-29,MRVL,64.53,65.49,62.62,62.87,62.74,96830800
2025-08-28,MRVL,75.92,78.08,75.06,77.23,77.07,36895300
2025-08-27,MRVL,74.2,75.03,73.82,74.79,74.63,11373500
2025-08-26,MRVL,72.99,75.14,72.99,74.26,74.1,12302300
2025-08-25,MRVL,72.99,73.88,72.26,72.95,72.79,10057700
2025-08-22,MRVL,71.34,74.73,70.68,73.0,72.84,14435900
2025-08-21,MRVL,70.46,72.0,70.05,71.21,71.06,9854100
2025-08-20,MRVL,71.73,71.83,68.54,71.22,71.07,19895200
2025-08-19,MRVL,76.4,76.44,71.8,72.07,71.92,16963400
2025-08-18,MRVL,76.08,77.08,75.29,76.74,76.58,10192500
2025-08-15,MRVL,79.42,79.42,76.17,76.19,76.03,13212900
2025-08-14,MRVL,78.03,79.63,77.34,79.04,78.87,10127800
2025-08-13,MRVL,78.4,80.06,78.03,79.32,79.15,11740200
2025-08-12,MRVL,76.35,77.97,74.84,77.81,77.64,15547900
2025-08-11,MRVL,77.95,80.01,77.19,77.28,77.12,11843600
2025-08-08,MRVL,76.2,77.39,75.61,77.34,77.18,9971300
2025-08-07,MRVL,76.5,77.25,74.19,75.85,75.69,14628000
2025-08-06,MRVL,76.08,76.45,73.98,75.32,75.16,14469700
2025-08-05,MRVL,76.91,78.0,74.96,76.63,76.47,11920800
2025-08-04,MRVL,75.7,76.89,74.82,76.53,76.37,11882900
2025-08-01,MRVL,77.07,77.16,73.42,74.45,74.29,28877000
2025-07-31,MRVL,82.75,83.25,79.62,80.37,80.2,26433200
2025-07-30,MRVL,83.11,85.27,80.57,81.74,81.57,45527600
2025-07-29,MRVL,76.4,78.76,75.97,76.34,76.18,14717200
2025-07-28,MRVL,75.15,76.58,74.66,75.91,75.75,13267400
2025-07-25,MRVL,74.0,74.55,73.1,74.21,74.05,9830300
2025-07-24,MRVL,73.67,74.12,72.39,74.04,73.88,10641400
2025-07-23,MRVL,72.57,73.71,72.24,73.27,73.11,11239000
2025-07-22,MRVL,72.97,73.15,70.3,71.99,71.84,12192300
2025-07-21,MRVL,73.49,73.55,72.2,73.06,72.9,15595300
2025-07-18,MRVL,72.35,75.26,71.15,74.65,74.49,16914800
2025-07-17,MRVL,71.1,73.13,70.12,72.01,71.86,15030000
2025-07-16,MRVL,70.13,71.02,68.0,70.85,70.7,26477200
2025-07-15,MRVL,73.75,74.01,72.12,72.41,72.26,15683100
2025-07-14,MRVL,72.11,72.95,70.48,72.51,72.36,12029400
2025-07-11,MRVL,72.57,73.18,72.12,72.71,72.56,10136000
2025-07-10,MRVL,72.4,73.56,71.39,73.36,73.14,11542400
2025-07-09,MRVL,72.51,73.49,71.3,72.26,72.05,18453500
2025-07-08,MRVL,72.33,73.5,71.8,71.95,71.74,16356800
2025-07-07,MRVL,74.43,74.81,71.45,71.55,71.34,22050900
2025-07-03,MRVL,74.83,75.34,74.13,75.18,74.96,10218000
2025-07-02,MRVL,76.19,79.09,73.78,74.25,74.03,39388500
2025-07-01,MRVL,76.73,77.78,75.04,76.24,76.02,16702100
2025-06-30,MRVL,78.4,78.44,76.71,77.4,77.17,17072900
2025-06-27,MRVL,78.85,79.0,76.41,77.16,76.93,27254000
2025-06-26,MRVL,79.03,81.12,77.45,79.97,79.73,37440600
2025-06-25,MRVL,76.37,76.49,74.6,75.93,75.71,19426700
2025-06-24,MRVL,72.39,75.44,71.91,75.21,74.99,26999800
2025-06-23,MRVL,72.99,73.18,69.18,70.78,70.57,26862100
2025-06-20,MRVL,77.06,77.32,73.3,73.51,73.29,46009100
2025-06-18,MRVL,74.53,77.65,73.73,74.95,74.73,55359800
2025-06-17,MRVL,70.22,72.75,69.17,69.99,69.78,25313400
2025-06-16,MRVL,68.52,71.28,68.04,70.42,70.21,19706100
2025-06-13,MRVL,68.06,68.97,66.97,67.19,66.99,14159800
2025-06-12,MRVL,67.94,70.06,67.77,69.64,69.44,11862600
2025-06-11,MRVL,69.39,70.24,67.64,68.24,68.04,13885500
2025-06-10,MRVL,69.93,70.58,68.06,68.84,68.64,14948700
2025-06-09,MRVL,69.47,71.24,68.96,69.14,68.94,19351800
2025-06-06,MRVL,66.97,69.78,66.31,68.35,68.15,22926300
2025-06-05,MRVL,67.27,67.59,64.81,65.16,64.97,23426600
2025-06-04,MRVL,63.04,67.03,61.86,66.3,66.1,26990200
2025-06-03,MRVL,62.03,63.51,61.15,62.36,62.18,19286600
2025-06-02,MRVL,59.75,62.3,59.53,61.47,61.29,18270300
2025-05-30,MRVL,60.8,60.98,58.61,60.19,60.01,48347500
2025-05-29,MRVL,67.36,67.59,63.33,63.73,63.54,38742400
2025-05-28,MRVL,64.8,65.9,64.5,64.59,64.4,23421200
2025-05-27,MRVL,62.94,65.52,62.46,63.82,63.63,25511700
2025-05-23,MRVL,60.15,61.3,60.0,60.69,60.51,17443200
2025-05-22,MRVL,59.41,62.86,59.32,61.85,61.67,16653100
2025-05-21,MRVL,60.95,62.45,59.68,60.11,59.93,14022800
2025-05-20,MRVL,60.95,61.42,59.8,61.42,61.24,22326200
2025-05-19,MRVL,61.1,62.97,60.64,62.56,62.38,20323500
2025-05-16,MRVL,65.1,65.14,63.5,63.76,63.57,18712900
2025-05-15,MRVL,65.1,65.96,63.94,65.2,65.01,9962500
2025-05-14,MRVL,66.65,66.92,64.95,65.9,65.71,11472600
2025-05-13,MRVL,65.05,67.04,64.4,65.48,65.29,19733700
2025-05-12,MRVL,64.72,65.11,63.18,64.5,64.31,20383100
2025-05-09,MRVL,59.85,60.87,59.14,59.65,59.47,14698300
2025-05-08,MRVL,58.06,59.03,56.69,57.63,57.46,18868800
2025-05-07,MRVL,55.16,56.44,53.78,56.31,56.14,40342900
2025-05-06,MRVL,60.37,61.84,59.97,61.22,61.04,9818100
2025-05-05,MRVL,61.69,62.95,61.08,61.98,61.8,9098900
2025-05-02,MRVL,62.2,63.43,61.97,62.33,62.15,15638600
2025-05-01,MRVL,60.15,61.78,59.27,60.95,60.77,17638200
2025-04-30,MRVL,56.28,58.44,55.86,58.37,58.2,14316600
2025-04-29,MRVL,58.21,59.75,58.01,58.68,58.51,14831900
2025-04-28,MRVL,58.29,58.87,56.7,58.7,58.53,13840000
2025-04-25,MRVL,56.98,59.26,56.76,58.92,58.75,11929600
2025-04-24,MRVL,54.8,57.97,54.46,57.33,57.16,21404800
2025-04-23,MRVL,54.85,55.95,53.36,53.77,53.61,18934600
2025-04-22,MRVL,50.11,51.47,49.78,50.62,50.47,15732400
2025-04-21,MRVL,50.3,50.71,48.09,49.38,49.23,14038000
2025-04-17,MRVL,52.01,52.49,50.79,51.7,51.55,12283700
2025-04-16,MRVL,50.48,52.44,49.7,51.93,51.78,19820200
2025-04-15,MRVL,52.51,54.14,52.43,53.32,53.16,11297400
2025-04-14,MRVL,55.85,56.03,51.34,52.26,52.11,19413000
2025-04-11,MRVL,52.59,53.39,51.44,53.39,53.23,17726800
2025-04-10,MRVL,58.2,58.42,50.31,52.87,52.65,34622100
2025-04-09,MRVL,50.29,61.3,49.71,60.96,60.71,38033700
2025-04-08,MRVL,54.24,56.25,48.54,50.03,49.83,32326200
2025-04-07,MRVL,47.46,55.02,47.09,51.0,50.79,30875500
2025-04-04,MRVL,52.69,52.86,47.31,49.43,49.23,37313400
2025-04-03,MRVL,58.64,59.3,55.42,55.64,55.41,25213200
2025-04-02,MRVL,61.5,64.73,61.46,63.23,62.97,13138200
2025-04-01,MRVL,61.45,62.72,60.78,62.67,62.41,12613300
2025-03-31,MRVL,60.38,61.66,59.24,61.57,61.32,16032400
2025-03-28,MRVL,64.63,64.89,61.25,62.04,61.79,18790400
2025-03-27,MRVL,66.06,66.63,63.92,64.86,64.6,14956100
2025-03-26,MRVL,71.0,71.2,65.84,66.76,66.49,19777100
2025-03-25,MRVL,72.5,73.23,71.09,71.67,71.38,9443100
2025-03-24,MRVL,71.4,72.92,71.06,72.76,72.46,12185900
2025-03-21,MRVL,68.6,70.79,68.44,70.39,70.1,11942300
2025-03-20,MRVL,69.17,71.13,68.85,70.49,70.2,9083000
2025-03-19,MRVL,68.53,71.37,67.99,69.81,69.53,12228800
2025-03-18,MRVL,69.62,69.94,67.76,68.28,68.0,11613600
2025-03-17,MRVL,68.75,70.57,68.51,70.4,70.11,13419400
2025-03-14,MRVL,70.17,70.76,67.98,68.74,68.46,15613100
2025-03-13,MRVL,69.73,71.58,67.65,68.76,68.48,14947800
2025-03-12,MRVL,69.72,71.33,68.63,69.85,69.57,20642600
2025-03-11,MRVL,66.43,69.0,65.34,67.16,66.89,23333000
2025-03-10,MRVL,68.35,68.55,63.65,65.67,65.4,32136400
2025-03-07,MRVL,71.96,72.33,67.28,70.84,70.55,38853100
2025-03-06,MRVL,74.08,75.77,71.65,72.28,71.99,60967000
2025-03-05,MRVL,88.76,90.74,85.18,90.14,89.77,33773800
2025-03-04,MRVL,85.32,91.82,83.24,88.33,87.97,21475400
2025-03-03,MRVL,91.99,92.88,84.87,85.83,85.48,20882200
2025-02-28,MRVL,87.17,92.08,86.13,91.82,91.45,22345400
2025-02-27,MRVL,98.0,98.06,87.28,87.65,87.29,22770300
2025-02-26,MRVL,95.85,96.65,93.96,94.9,94.51,13955200
2025-02-25,MRVL,97.0,97.04,91.73,93.0,92.62,24331400
2025-02-24,MRVL,104.22,104.67,97.41,97.91,97.51,17235100
2025-02-21,MRVL,109.11,109.75,102.36,103.81,103.39,11019000
2025-02-20,MRVL,110.63,111.0,106.82,108.71,108.27,9391900
