日期,股票代碼,開盤價,最高價,最低價,收盤價,調整後收盤價,成交量
2025-12-09,MU,244.49,255.51,242.83,252.42,252.17,17067100
2025-12-08,MU,243.49,249.23,241.61,246.92,246.68,20495400
2025-12-05,MU,228.95,240.57,226.69,237.22,236.99,21161000
2025-12-04,MU,230.28,234.16,223.33,226.65,226.43,23513900
2025-12-03,MU,236.39,237.8,228.09,234.16,233.93,19188200
2025-12-02,MU,238.75,244.37,234.33,239.49,239.26,18166200
2025-12-01,MU,232.29,242.36,231.5,240.46,240.23,18238200
2025-11-28,MU,235.62,238.1,233.47,236.48,236.25,12914700
2025-11-26,MU,229.62,233.83,226.0,230.26,230.03,17817600
2025-11-25,MU,219.22,226.19,216.0,224.53,224.31,17441600
2025-11-24,MU,213.41,226.11,212.36,223.93,223.71,33052800
2025-11-21,MU,204.53,212.0,192.59,207.37,207.17,36679700
2025-11-20,MU,230.24,230.6,199.6,201.37,201.17,47420700
2025-11-19,MU,226.91,234.35,216.36,225.92,225.7,35256600
2025-11-18,MU,235.48,238.93,225.52,228.5,228.28,33843900
2025-11-17,MU,246.92,260.58,239.46,241.95,241.71,30304400
2025-11-14,MU,231.45,255.17,231.23,246.83,246.59,36171100
2025-11-13,MU,243.6,249.5,230.16,236.95,236.72,32324600
2025-11-12,MU,244.9,249.19,240.84,244.9,244.66,17263100
2025-11-11,MU,248.34,249.99,238.79,241.11,240.87,22622500
2025-11-10,MU,247.96,257.07,247.81,253.3,253.05,27870600
2025-11-07,MU,234.03,242.55,226.4,237.92,237.69,30613800
2025-11-06,MU,237.84,246.41,234.88,238.33,238.1,32016800
2025-11-05,MU,225.67,239.88,224.73,237.5,237.27,28617400
2025-11-04,MU,222.14,228.67,217.4,218.03,217.82,23696200
2025-11-03,MU,233.88,237.62,231.8,234.7,234.47,21199300
2025-10-31,MU,227.75,231.25,218.82,223.77,223.55,16320000
2025-10-30,MU,226.1,227.4,220.74,224.01,223.79,14795100
2025-10-29,MU,229.06,232.4,226.1,226.63,226.41,23217300
2025-10-28,MU,218.93,222.9,217.56,221.91,221.69,14957500
2025-10-27,MU,224.81,224.98,215.74,220.1,219.88,23873100
2025-10-24,MU,212.39,219.82,209.98,219.02,218.81,25821800
2025-10-23,MU,196.7,209.0,195.2,206.71,206.51,19397900
2025-10-22,MU,202.25,205.58,192.4,198.47,198.28,21949800
2025-10-21,MU,204.3,205.87,200.84,202.29,202.09,13717300
2025-10-20,MU,209.66,214.75,205.5,206.77,206.57,23268400
2025-10-17,MU,199.28,203.39,195.55,202.38,202.18,23283100
2025-10-16,MU,199.96,206.34,195.2,202.53,202.33,42041300
2025-10-15,MU,192.48,192.88,187.42,191.94,191.75,17793100
2025-10-14,MU,186.96,192.46,186.25,187.06,186.88,15912400
2025-10-13,MU,190.79,193.4,187.99,192.77,192.58,20928400
2025-10-10,MU,192.96,193.44,179.61,181.6,181.42,26990300
2025-10-09,MU,192.97,196.62,189.5,192.33,192.14,19721500
2025-10-08,MU,188.99,196.95,188.8,196.54,196.35,26833900
2025-10-07,MU,194.85,195.3,183.24,185.69,185.51,27828200
2025-10-06,MU,195.01,201.0,189.43,190.96,190.77,36392300
2025-10-03,MU,185.21,191.85,184.92,187.83,187.65,29399300
2025-10-02,MU,184.96,186.18,181.21,183.75,183.46,25122200
2025-10-01,MU,165.6,182.39,165.5,182.15,181.86,41674800
2025-09-30,MU,164.11,168.95,163.96,167.32,167.05,20092500
2025-09-29,MU,160.0,165.8,159.97,163.9,163.64,26506500
2025-09-26,MU,158.52,158.92,155.18,157.27,157.02,24045000
2025-09-25,MU,157.39,158.95,154.65,156.83,156.58,32209200
2025-09-24,MU,165.08,166.0,158.3,161.71,161.45,57096400
2025-09-23,MU,165.68,168.99,165.23,166.41,166.14,43316500
2025-09-22,MU,164.38,167.26,161.59,164.62,164.36,25851200
2025-09-19,MU,162.75,163.7,159.38,162.73,162.47,37309900
2025-09-18,MU,162.99,170.45,162.6,168.89,168.62,28212800
2025-09-17,MU,157.41,160.59,155.26,159.99,159.73,18843600
2025-09-16,MU,157.98,159.56,157.17,158.82,158.57,16911600
2025-09-15,MU,156.96,160.34,156.55,157.77,157.52,20101400
2025-09-12,MU,153.55,158.28,153.21,157.23,156.98,32288300
2025-09-11,MU,147.72,156.26,147.61,150.57,150.33,52446400
2025-09-10,MU,140.02,142.24,138.34,140.0,139.78,25791300
2025-09-09,MU,131.76,138.0,131.56,135.24,135.02,20705000
2025-09-08,MU,130.55,132.26,128.4,131.46,131.25,19492600
2025-09-05,MU,127.77,131.41,125.66,131.37,131.16,28416000
2025-09-04,MU,118.85,124.41,118.52,124.21,124.01,18589100
2025-09-03,MU,119.36,119.44,117.3,118.72,118.53,14101300
2025-09-02,MU,115.86,118.56,114.25,118.48,118.29,13771900
2025-08-29,MU,122.6,122.77,118.06,119.01,118.82,16774000
2025-08-28,MU,118.88,122.57,118.73,122.0,121.8,17295500
2025-08-27,MU,116.85,118.73,116.44,117.75,117.56,15349300
2025-08-26,MU,116.09,118.36,115.81,116.5,116.31,12584300
2025-08-25,MU,117.68,118.08,116.1,116.42,116.23,8674800
2025-08-22,MU,117.65,120.7,116.51,117.68,117.49,17038300
2025-08-21,MU,117.0,117.73,115.61,115.79,115.6,13174900
2025-08-20,MU,118.7,118.91,113.46,117.21,117.02,25795000
2025-08-19,MU,122.94,124.24,121.31,122.05,121.85,11491200
2025-08-18,MU,121.35,123.68,120.66,123.55,123.35,12208800
2025-08-15,MU,123.17,123.38,119.44,120.87,120.68,18986700
2025-08-14,MU,123.2,125.74,121.4,125.29,125.09,12235900
2025-08-13,MU,127.58,128.6,123.35,124.27,124.07,18438200
2025-08-12,MU,124.7,128.55,123.04,127.75,127.55,25961200
2025-08-11,MU,124.97,127.28,121.65,123.72,123.52,35065800
2025-08-08,MU,112.17,119.33,111.67,118.89,118.7,28962200
2025-08-07,MU,114.14,115.28,110.79,111.87,111.69,18986500
2025-08-06,MU,107.9,108.96,106.75,108.78,108.61,13021900
2025-08-05,MU,109.3,110.64,106.83,109.06,108.89,17836000
2025-08-04,MU,106.02,107.88,105.46,107.77,107.6,14780600
2025-08-01,MU,105.49,106.5,103.38,104.88,104.71,24003300
2025-07-31,MU,112.19,112.27,106.94,109.14,108.97,29224300
2025-07-30,MU,112.6,114.89,112.41,114.74,114.56,16378800
2025-07-29,MU,112.05,113.54,110.67,111.96,111.78,16653300
2025-07-28,MU,111.72,112.0,109.86,111.25,111.07,12932300
2025-07-25,MU,110.99,111.5,108.83,111.26,111.08,16372300
2025-07-24,MU,111.06,112.73,110.25,111.73,111.55,20293100
2025-07-23,MU,109.44,110.29,108.88,109.83,109.65,17810000
2025-07-22,MU,112.86,113.0,108.13,109.22,109.04,27917600
2025-07-21,MU,113.59,115.92,112.67,113.23,113.05,22189800
2025-07-18,MU,114.24,114.8,113.28,114.39,114.21,19349900
2025-07-17,MU,113.93,114.2,110.95,113.26,113.08,34702400
2025-07-16,MU,119.03,119.09,114.81,116.43,116.24,30614800
2025-07-15,MU,120.94,121.39,119.12,120.11,119.92,24958900
2025-07-14,MU,120.38,120.44,117.02,118.61,118.42,32117700
2025-07-11,MU,122.13,124.81,121.24,124.53,124.33,15820600
2025-07-10,MU,124.28,124.35,122.02,123.11,122.91,15378400
2025-07-09,MU,124.82,126.15,121.28,122.24,122.04,20464000
2025-07-08,MU,122.45,125.45,121.95,124.42,124.22,26238200
2025-07-07,MU,121.18,121.51,118.91,119.92,119.73,19148400
2025-07-03,MU,122.33,123.63,121.83,122.29,121.98,13247900
2025-07-02,MU,120.5,123.0,118.06,121.74,121.43,29303800
2025-07-01,MU,122.35,123.99,119.08,120.89,120.58,24825800
2025-06-30,MU,124.9,125.08,121.85,123.25,122.94,22799700
2025-06-27,MU,125.14,127.54,123.39,124.76,124.44,36888600
2025-06-26,MU,129.53,129.85,123.79,126.0,125.68,62678100
2025-06-25,MU,126.61,127.5,125.62,127.25,126.93,39407000
2025-06-24,MU,125.11,128.1,124.96,127.91,127.58,26420600
2025-06-23,MU,123.67,124.51,119.81,122.08,121.77,23399200
2025-06-20,MU,122.77,124.16,120.38,123.6,123.29,29290400
2025-06-18,MU,120.46,122.98,120.18,121.82,121.51,20180000
2025-06-17,MU,119.6,123.51,119.35,120.34,120.03,20837700
2025-06-16,MU,117.81,120.96,117.32,119.84,119.54,21374100
2025-06-13,MU,113.8,117.1,113.66,115.6,115.31,17453000
2025-06-12,MU,114.11,116.48,113.52,116.18,115.88,17076500
2025-06-11,MU,115.6,117.26,114.73,116.03,115.74,21614100
2025-06-10,MU,111.53,114.92,111.23,114.14,113.85,22949400
2025-06-09,MU,109.51,112.53,108.58,110.95,110.67,20159700
2025-06-06,MU,108.08,111.05,108.04,108.56,108.28,20710100
2025-06-05,MU,106.3,109.03,105.53,106.29,106.02,28833700
2025-06-04,MU,102.38,103.91,101.7,103.25,102.99,14595900
2025-06-03,MU,98.36,102.93,96.96,102.25,101.99,22757600
2025-06-02,MU,94.58,99.24,94.4,98.18,97.93,16850300
2025-05-30,MU,96.04,96.61,92.22,94.46,94.22,23758200
2025-05-29,MU,98.59,99.63,96.11,96.8,96.55,14628700
2025-05-28,MU,96.7,97.21,95.6,96.18,95.94,10500300
2025-05-27,MU,95.18,96.7,94.19,96.38,96.14,17612600
2025-05-23,MU,92.26,93.84,90.93,93.37,93.13,16545000
2025-05-22,MU,95.41,97.22,94.37,94.83,94.59,13245200
2025-05-21,MU,97.16,98.82,95.26,95.84,95.6,15764300
2025-05-20,MU,97.92,98.63,96.97,98.1,97.85,12331300
2025-05-19,MU,95.71,99.02,95.7,98.65,98.4,14380100
2025-05-16,MU,95.9,98.19,95.7,98.0,97.75,22609300
2025-05-15,MU,94.01,95.61,92.17,95.45,95.21,24196100
2025-05-14,MU,96.3,97.65,94.32,95.32,95.08,28044400
2025-05-13,MU,92.55,97.41,92.55,96.93,96.68,28009100
2025-05-12,MU,92.81,94.2,91.95,92.29,92.06,27765300
2025-05-09,MU,85.57,86.27,84.68,85.86,85.64,13017600
2025-05-08,MU,84.25,86.21,83.36,85.15,84.93,17580500
2025-05-07,MU,80.99,82.87,80.2,82.62,82.41,14889700
2025-05-06,MU,79.04,81.22,78.54,80.51,80.31,13173800
2025-05-05,MU,79.41,81.15,79.05,80.42,80.22,12513600
2025-05-02,MU,79.58,81.67,79.1,80.72,80.51,18899700
2025-05-01,MU,79.4,79.89,77.64,77.77,77.57,15349200
2025-04-30,MU,73.62,77.15,73.5,76.95,76.75,19779300
2025-04-29,MU,77.94,78.19,76.47,76.88,76.68,17098000
2025-04-28,MU,78.77,79.61,76.92,78.56,78.36,16882400
2025-04-25,MU,77.55,80.3,76.9,79.78,79.58,19746200
2025-04-24,MU,74.57,77.59,73.6,77.42,77.22,23875600
2025-04-23,MU,73.69,75.4,72.5,72.93,72.74,26385500
2025-04-22,MU,67.54,70.4,67.44,70.21,70.03,20351200
2025-04-21,MU,67.76,68.0,65.65,66.74,66.57,19826100
2025-04-17,MU,70.44,70.48,67.0,68.8,68.63,20694100
2025-04-16,MU,67.93,70.45,67.17,69.33,69.15,28475000
2025-04-15,MU,71.12,72.8,70.55,71.04,70.86,19132700
2025-04-14,MU,74.67,74.78,69.97,71.02,70.84,32634700
2025-04-11,MU,69.04,70.17,66.83,69.55,69.37,30807800
2025-04-10,MU,72.5,73.05,67.5,70.05,69.87,44882300
2025-04-09,MU,66.2,78.56,63.7,77.87,77.67,63132600
2025-04-08,MU,71.6,72.97,63.52,65.54,65.37,40822100
2025-04-07,MU,63.94,72.46,61.54,68.37,68.2,50181800
2025-04-04,MU,70.65,71.34,63.86,64.72,64.56,50737700
2025-04-03,MU,82.92,83.35,74.21,74.34,74.15,44839500
2025-04-02,MU,87.13,89.93,86.7,88.6,88.37,14520400
2025-04-01,MU,88.53,88.89,86.25,88.71,88.48,15337100
2025-03-31,MU,86.0,87.09,84.1,86.89,86.67,21089500
2025-03-28,MU,90.47,90.89,87.6,88.44,88.1,17118000
2025-03-27,MU,91.09,92.21,89.61,91.16,90.81,15658700
2025-03-26,MU,96.0,96.64,90.97,92.13,91.78,27107200
2025-03-25,MU,96.18,96.38,93.25,94.18,93.82,22191700
2025-03-24,MU,96.1,98.42,95.33,96.94,96.57,35406600
2025-03-21,MU,98.2,98.5,93.7,94.72,94.36,63239600
2025-03-20,MU,101.58,104.69,101.35,103.0,102.6,29204400
2025-03-19,MU,100.82,103.6,100.49,102.06,101.67,16633100
2025-03-18,MU,101.9,103.31,100.29,101.72,101.33,18434100
2025-03-17,MU,101.06,104.45,100.96,103.11,102.71,17095100
2025-03-14,MU,98.75,102.78,98.75,100.79,100.4,24623600
2025-03-13,MU,94.25,98.12,94.0,94.88,94.52,18824700
2025-03-12,MU,92.47,96.99,92.24,95.64,95.27,23584700
2025-03-11,MU,87.9,91.1,86.07,89.05,88.71,21962100
2025-03-10,MU,89.59,91.37,85.76,87.08,86.75,21897900
2025-03-07,MU,90.29,93.34,89.49,92.96,92.6,19133900
2025-03-06,MU,90.93,93.29,89.03,89.27,88.93,18708100
2025-03-05,MU,92.15,95.05,90.43,94.34,93.98,14010300
2025-03-04,MU,90.2,93.59,86.8,91.2,90.85,23611500
2025-03-03,MU,95.81,96.2,89.39,90.54,90.19,20281800
2025-02-28,MU,91.0,94.46,89.87,93.63,93.27,23359100
2025-02-27,MU,97.84,99.89,91.49,91.82,91.47,22386300
2025-02-26,MU,96.0,99.72,95.5,97.71,97.33,21335200
2025-02-25,MU,95.5,95.93,92.76,93.22,92.86,18608200
2025-02-24,MU,100.22,100.7,95.28,95.41,95.04,14883700
2025-02-21,MU,103.64,103.66,97.75,98.84,98.46,18650800
2025-02-20,MU,103.98,104.85,102.34,103.18,102.78,14488000
2025-02-19,MU,105.76,107.19,103.62,104.36,103.96,17875900
2025-02-18,MU,102.64,107.88,102.05,106.79,106.38,29641900
2025-02-14,MU,98.41,100.7,98.0,99.52,99.14,21284500
2025-02-13,MU,92.06,96.07,92.02,95.66,95.29,16579900
2025-02-12,MU,89.6,92.64,87.35,91.68,91.33,22874700
2025-02-11,MU,94.25,95.84,93.56,94.08,93.72,12124000
2025-02-10,MU,93.19,96.26,93.17,95.93,95.56,16217900
2025-02-07,MU,95.59,95.93,91.59,92.3,91.95,15602800
2025-02-06,MU,94.88,96.61,93.58,94.54,94.18,16141100
2025-02-05,MU,90.39,93.65,90.22,93.6,93.24,15660000
2025-02-04,MU,89.05,91.45,88.8,90.66,90.31,12827500
2025-02-03,MU,88.65,91.4,88.02,89.92,89.57,18607900
2025-01-31,MU,91.65,94.27,91.14,91.24,90.89,20492100
2025-01-30,MU,90.66,93.16,90.3,92.5,92.14,22497100
2025-01-29,MU,89.88,90.45,87.76,89.01,88.67,25342800
2025-01-28,MU,92.61,93.45,88.04,88.25,87.91,34793600
2025-01-27,MU,94.86,96.1,88.36,91.11,90.76,50696200
2025-01-24,MU,105.5,105.72,102.72,103.19,102.79,19743800
2025-01-23,MU,104.79,106.18,103.35,104.84,104.44,22677600
2025-01-22,MU,109.17,110.67,107.76,109.23,108.81,20004300
2025-01-21,MU,105.43,110.24,105.23,109.38,108.96,23533600
2025-01-17,MU,104.64,105.88,102.5,105.75,105.34,18908900
