date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2025-11-21,QCOM,160.75,165.27,159.1,163.3,160.84,10815000
2025-11-20,QCOM,167.13,168.88,158.85,159.59,157.19,12075400
2025-11-19,QCOM,164.69,167.51,164.11,166.11,163.61,8176500
2025-11-18,QCOM,164.89,166.79,161.39,165.06,162.57,11073200
2025-11-17,QCOM,172.8,174.84,165.17,166.75,164.24,10211100
2025-11-14,QCOM,171.78,175.69,171.4,173.98,171.36,7949900
2025-11-13,QCOM,176.63,178.83,173.03,174.5,171.87,9526100
2025-11-12,QCOM,175.0,177.42,174.88,176.67,174.01,8785800
2025-11-11,QCOM,171.0,175.98,171.0,173.98,171.36,8419100
2025-11-10,QCOM,173.76,174.8,169.5,171.57,168.98,10129300
2025-11-07,QCOM,172.73,174.25,168.25,170.89,168.31,10614700
2025-11-06,QCOM,177.8,178.51,170.06,173.2,170.59,16184700
2025-11-05,QCOM,174.76,183.43,174.32,179.72,177.01,18845500
2025-11-04,QCOM,177.48,179.34,172.29,172.84,170.24,12323600
2025-11-03,QCOM,182.95,183.45,179.09,180.72,178.0,8535100
2025-10-31,QCOM,178.52,182.15,176.83,180.9,178.17,9452800
2025-10-30,QCOM,178.68,179.88,177.19,177.26,174.59,7862900
2025-10-29,QCOM,182.0,183.49,178.2,178.67,175.98,11614600
2025-10-28,QCOM,183.93,185.91,179.41,181.03,178.3,20323100
2025-10-27,QCOM,168.95,205.95,168.82,187.68,184.85,81799300
2025-10-24,QCOM,171.69,172.42,168.47,168.94,166.39,6256000
2025-10-23,QCOM,168.33,171.25,167.88,170.03,167.47,6546400
2025-10-22,QCOM,167.49,169.78,166.02,169.27,166.72,10083800
2025-10-21,QCOM,166.8,169.24,166.2,168.83,166.29,6176100
2025-10-20,QCOM,163.34,167.65,162.06,167.04,164.52,8194100
2025-10-17,QCOM,162.86,163.79,161.67,163.45,160.99,4833100
2025-10-16,QCOM,164.49,165.19,162.21,164.08,161.61,5686700
2025-10-15,QCOM,164.24,164.24,160.31,162.97,160.51,7334100
2025-10-14,QCOM,159.3,164.27,159.26,161.74,159.3,8675200
2025-10-13,QCOM,155.95,162.39,155.78,161.78,159.34,10311000
2025-10-10,QCOM,164.82,165.09,153.35,153.59,151.28,15818600
2025-10-09,QCOM,167.37,167.61,163.23,165.66,163.16,6928400
2025-10-08,QCOM,166.24,168.55,163.89,167.77,165.24,7302200
2025-10-07,QCOM,169.9,171.98,165.14,165.46,162.97,7147500
2025-10-06,QCOM,170.54,170.88,167.72,168.62,166.08,8265800
2025-10-03,QCOM,168.85,171.75,168.74,169.18,166.63,5137900
2025-10-02,QCOM,167.75,169.54,167.18,168.85,166.31,5499500
2025-10-01,QCOM,165.8,166.77,164.49,166.49,163.98,6153000
2025-09-30,QCOM,165.64,166.84,164.88,166.36,163.85,5593300
2025-09-29,QCOM,169.2,169.84,164.76,165.3,162.81,7523100
2025-09-26,QCOM,169.68,170.93,168.13,169.2,166.65,4846000
2025-09-25,QCOM,171.21,171.97,167.94,169.68,167.12,8093700
2025-09-24,QCOM,169.05,174.44,168.67,173.55,170.93,9213700
2025-09-23,QCOM,169.82,170.85,168.3,169.53,166.98,5468400
2025-09-22,QCOM,166.85,170.22,165.92,169.72,167.16,6196600
2025-09-19,QCOM,169.17,169.58,166.29,166.85,164.34,19444400
2025-09-18,QCOM,166.88,168.86,166.23,168.13,165.6,10421200
2025-09-17,QCOM,164.68,166.37,163.23,165.26,162.77,6057800
2025-09-16,QCOM,161.82,165.0,161.5,164.14,161.67,7997500
2025-09-15,QCOM,161.4,162.68,160.21,161.22,158.79,5604800
2025-09-12,QCOM,161.33,162.33,159.58,161.83,159.39,5430600
2025-09-11,QCOM,159.19,162.07,157.96,161.51,159.08,8360200
2025-09-10,QCOM,158.62,159.21,156.61,158.95,156.55,8256900
2025-09-09,QCOM,160.37,161.6,157.57,158.66,156.27,6126000
2025-09-08,QCOM,160.29,160.29,158.01,160.24,157.83,7019700
2025-09-05,QCOM,160.08,163.49,159.15,159.84,157.43,7954200
2025-09-04,QCOM,156.2,159.86,154.47,159.71,157.3,7781200
2025-09-03,QCOM,159.4,159.57,156.06,157.28,154.03,6336400
2025-09-02,QCOM,157.82,158.94,154.6,158.78,155.5,7520300
2025-08-29,QCOM,159.53,161.6,159.4,160.73,157.41,9949100
2025-08-28,QCOM,159.91,161.22,159.03,160.8,157.48,8156300
2025-08-27,QCOM,158.36,159.97,157.8,159.77,156.47,4549900
2025-08-26,QCOM,157.66,159.96,157.41,159.17,155.88,9173000
2025-08-25,QCOM,157.61,158.05,155.4,156.42,153.19,4653000
2025-08-22,QCOM,154.83,159.89,154.56,158.01,154.75,7711500
2025-08-21,QCOM,154.82,155.2,153.05,154.13,150.95,4997300
2025-08-20,QCOM,156.39,156.64,153.46,155.44,152.23,7151700
2025-08-19,QCOM,159.07,159.43,156.05,156.25,153.02,6396500
2025-08-18,QCOM,157.78,159.75,157.24,158.9,155.62,4774400
2025-08-15,QCOM,158.04,159.26,156.69,157.85,154.59,7583700
2025-08-14,QCOM,154.9,158.65,154.9,158.09,154.83,6294800
2025-08-13,QCOM,153.97,157.11,153.63,156.59,153.36,7103300
2025-08-12,QCOM,148.79,153.9,148.57,153.73,150.56,9304100
2025-08-11,QCOM,148.57,151.06,147.71,147.97,144.92,6215900
2025-08-08,QCOM,146.35,148.02,145.69,147.56,144.51,5028700
2025-08-07,QCOM,148.32,148.32,144.81,145.9,142.89,6753500
2025-08-06,QCOM,146.65,146.71,144.11,145.84,142.83,8475700
2025-08-05,QCOM,148.52,148.65,145.67,146.71,143.68,7794500
2025-08-04,QCOM,148.51,150.79,147.07,147.51,144.47,8150200
2025-08-01,QCOM,146.46,149.17,145.79,148.19,145.13,12706700
2025-07-31,QCOM,153.11,156.8,145.58,146.76,143.73,24440100
2025-07-30,QCOM,163.0,163.27,158.0,159.06,155.78,14382500
2025-07-29,QCOM,162.04,163.6,161.14,162.08,158.73,9460900
2025-07-28,QCOM,159.76,161.96,159.16,161.05,157.73,9627300
2025-07-25,QCOM,158.9,159.2,157.41,158.4,155.13,4808200
2025-07-24,QCOM,158.35,159.09,156.79,158.84,155.56,5014800
2025-07-23,QCOM,158.59,160.04,156.93,159.88,156.58,7296200
2025-07-22,QCOM,158.96,159.04,156.17,157.99,154.73,6951600
2025-07-21,QCOM,154.92,159.93,154.91,158.97,155.69,7662300
2025-07-18,QCOM,153.04,155.43,152.73,154.8,151.6,7433900
2025-07-17,QCOM,153.0,153.53,151.8,152.61,149.46,7018600
2025-07-16,QCOM,154.3,154.5,151.54,154.07,150.89,7106700
2025-07-15,QCOM,156.29,156.71,154.12,154.3,151.11,6467300
2025-07-14,QCOM,156.42,156.5,153.48,154.29,151.11,7382600
2025-07-11,QCOM,159.0,159.17,157.15,157.46,154.21,5907700
2025-07-10,QCOM,158.99,160.29,157.79,159.09,155.81,5674400
2025-07-09,QCOM,159.4,161.48,158.25,159.35,156.06,4190100
2025-07-08,QCOM,159.47,161.83,158.61,159.45,156.16,6879100
2025-07-07,QCOM,161.11,161.49,157.57,158.09,154.83,7187400
2025-07-03,QCOM,163.04,163.96,162.09,162.21,158.86,4280800
2025-07-02,QCOM,159.68,162.79,158.8,162.32,158.97,8916400
2025-07-01,QCOM,158.22,161.65,157.98,159.4,156.11,8942300
2025-06-30,QCOM,158.39,159.86,157.8,159.26,155.97,7988200
2025-06-27,QCOM,158.65,161.1,157.57,158.54,155.27,22100300
2025-06-26,QCOM,156.5,158.42,155.91,158.19,154.92,6278200
2025-06-25,QCOM,156.1,156.53,154.59,155.93,152.71,5280100
2025-06-24,QCOM,154.73,156.3,154.15,155.71,152.5,7692700
2025-06-23,QCOM,151.23,153.52,149.68,153.14,149.98,6860700
2025-06-20,QCOM,154.23,155.12,150.63,151.32,148.2,15501900
2025-06-18,QCOM,155.0,156.1,153.15,153.63,150.46,6708700
2025-06-17,QCOM,156.65,157.58,154.39,154.46,151.27,7146900
2025-06-16,QCOM,157.03,158.45,155.64,156.87,153.63,8686300
2025-06-13,QCOM,156.34,157.17,154.44,154.72,151.53,8446400
2025-06-12,QCOM,159.0,159.61,157.95,158.7,155.42,5689400
2025-06-11,QCOM,160.0,162.14,157.7,159.48,156.19,8859900
2025-06-10,QCOM,156.19,159.51,155.07,159.13,155.85,9068400
2025-06-09,QCOM,151.81,156.12,151.17,155.41,152.2,10589400
2025-06-06,QCOM,149.8,150.59,149.05,149.24,146.16,5794700
2025-06-05,QCOM,148.8,150.08,147.0,147.56,144.51,5605500
2025-06-04,QCOM,150.0,150.05,147.38,149.05,145.1,7143800
2025-06-03,QCOM,146.71,149.78,145.51,148.94,144.99,6164100
2025-06-02,QCOM,144.8,147.21,144.48,146.63,142.75,6419500
2025-05-30,QCOM,148.0,148.02,143.48,145.2,141.35,13755600
2025-05-29,QCOM,149.86,150.5,147.24,148.34,144.41,5980700
2025-05-28,QCOM,148.82,149.49,147.36,147.6,143.69,7032300
2025-05-27,QCOM,147.55,149.35,146.43,148.63,144.69,9788800
2025-05-23,QCOM,143.42,146.49,141.77,145.38,141.53,8994600
2025-05-22,QCOM,151.39,151.58,147.22,147.37,143.47,9539100
2025-05-21,QCOM,153.58,156.13,150.83,151.31,147.3,9684500
2025-05-20,QCOM,153.04,153.89,151.93,153.82,149.75,5269500
2025-05-19,QCOM,150.55,153.82,150.11,153.7,149.63,7241100
2025-05-16,QCOM,152.87,153.06,151.3,152.5,148.46,6668000
2025-05-15,QCOM,151.71,153.39,150.18,152.61,148.57,6941200
2025-05-14,QCOM,151.93,153.27,150.43,152.98,148.93,6971200
2025-05-13,QCOM,152.01,153.29,150.96,151.34,147.33,10160900
2025-05-12,QCOM,154.08,154.36,149.83,152.12,148.09,11414600
2025-05-09,QCOM,145.66,146.98,144.6,145.18,141.33,6217100
2025-05-08,QCOM,145.64,147.5,143.89,145.1,141.26,8489100
2025-05-07,QCOM,140.38,144.7,140.25,144.3,140.48,10196400
2025-05-06,QCOM,137.82,140.8,137.46,139.9,136.19,6957900
2025-05-05,QCOM,138.3,140.77,138.29,139.44,135.75,7165300
2025-05-02,QCOM,137.85,141.41,137.29,139.81,136.11,13185600
2025-05-01,QCOM,138.79,138.96,134.87,135.21,131.63,22836600
2025-04-30,QCOM,145.2,148.85,143.88,148.46,144.53,10851900
2025-04-29,QCOM,146.66,148.26,145.52,146.88,142.99,6692000
2025-04-28,QCOM,148.18,149.3,145.44,147.62,143.71,5743500
2025-04-25,QCOM,146.08,149.2,146.08,148.56,144.62,5145600
2025-04-24,QCOM,142.78,147.82,141.99,147.21,143.31,8810600
2025-04-23,QCOM,142.58,143.88,139.78,140.46,136.74,9073500
2025-04-22,QCOM,136.75,139.1,136.49,138.74,135.06,8228000
2025-04-21,QCOM,134.73,136.55,133.36,136.14,132.53,8128300
2025-04-17,QCOM,137.38,138.15,135.71,136.66,133.04,7135900
2025-04-16,QCOM,133.68,137.31,131.79,135.74,132.14,10417200
2025-04-15,QCOM,139.46,140.84,138.03,138.6,134.93,6346800
2025-04-14,QCOM,142.75,143.11,136.83,139.19,135.5,6930300
2025-04-11,QCOM,134.0,140.65,131.11,139.25,135.56,10955300
2025-04-10,QCOM,137.01,139.06,129.29,134.4,130.84,14898800
2025-04-09,QCOM,125.16,144.86,124.19,143.59,139.79,21242600
2025-04-08,QCOM,131.13,135.29,121.74,124.66,121.36,14965900
2025-04-07,QCOM,124.59,137.2,120.8,129.72,126.28,17938300
2025-04-04,QCOM,134.34,135.86,126.68,127.46,124.08,19018600
2025-04-03,QCOM,147.0,147.4,138.56,139.42,135.73,16465000
2025-04-02,QCOM,150.79,155.46,150.37,154.08,150.0,5377200
2025-04-01,QCOM,152.39,153.32,150.26,153.05,149.0,5708900
2025-03-31,QCOM,150.81,153.85,147.88,153.61,149.54,8613600
2025-03-28,QCOM,156.92,157.64,151.56,152.72,148.67,8918000
2025-03-27,QCOM,158.21,159.25,155.75,157.97,153.79,6102000
2025-03-26,QCOM,159.45,160.81,156.85,158.39,154.19,5960300
2025-03-25,QCOM,159.88,161.47,159.42,160.15,155.91,3978200
2025-03-24,QCOM,160.0,161.0,158.8,160.08,155.84,6033400
2025-03-21,QCOM,154.98,157.42,153.56,156.82,152.67,10949300
2025-03-20,QCOM,158.0,159.12,156.52,157.95,153.77,5089300
2025-03-19,QCOM,156.43,160.51,155.06,158.26,154.07,5871000
2025-03-18,QCOM,157.95,159.73,155.92,156.29,152.15,6898400
2025-03-17,QCOM,155.6,158.72,155.44,157.95,153.77,5781000
2025-03-14,QCOM,153.56,156.95,153.54,156.58,152.43,5309400
2025-03-13,QCOM,152.6,155.63,150.42,151.94,147.92,5861700
2025-03-12,QCOM,154.21,155.86,151.92,152.8,148.75,7117400
2025-03-11,QCOM,154.85,156.23,150.86,153.1,149.04,8692900
2025-03-10,QCOM,157.35,159.26,152.61,154.98,150.87,10139900
2025-03-07,QCOM,155.22,161.82,155.22,161.22,156.95,8727600
2025-03-06,QCOM,154.11,157.88,154.09,156.04,151.91,7808100
2025-03-05,QCOM,155.04,159.15,153.03,158.49,153.46,6786900
2025-03-04,QCOM,155.27,157.2,151.35,154.46,149.56,8956800
2025-03-03,QCOM,158.99,160.08,152.52,153.62,148.75,9601900
2025-02-28,QCOM,155.1,157.31,153.4,157.17,152.19,10149500
2025-02-27,QCOM,162.34,163.25,154.1,154.44,149.54,10807200
2025-02-26,QCOM,161.83,164.14,160.93,162.1,156.96,9161900
2025-02-25,QCOM,161.66,163.33,159.44,161.22,156.11,8244900
2025-02-24,QCOM,165.91,166.59,160.99,161.1,155.99,9827800
2025-02-21,QCOM,174.98,175.43,165.21,165.43,160.18,12531900
2025-02-20,QCOM,176.0,176.39,172.9,173.7,168.19,6316400
2025-02-19,QCOM,173.99,176.5,173.35,175.22,169.66,6849600
2025-02-18,QCOM,173.26,173.72,171.24,173.64,168.13,7292600
2025-02-14,QCOM,172.6,172.82,171.04,172.23,166.77,4691300
2025-02-13,QCOM,170.19,172.36,169.47,172.15,166.69,6362200
2025-02-12,QCOM,169.55,170.93,168.24,170.29,164.89,5505700
2025-02-11,QCOM,169.65,172.7,169.11,171.99,166.54,6588100
2025-02-10,QCOM,169.73,171.8,169.0,171.36,165.93,6237700
