日期,股票代碼,開盤價,最高價,最低價,收盤價,調整後收盤價,成交量
2026-07-22,NOK,10.24,10.48,10.2,10.28,10.28,93751200
2026-07-21,NOK,10.48,10.77,10.45,10.63,10.63,101227600
2026-07-20,NOK,10.22,10.33,10.07,10.08,10.08,81281900
2026-07-17,NOK,10.04,10.34,9.83,10.12,10.12,116156300
2026-07-16,NOK,10.8,10.89,10.25,10.38,10.38,144325400
2026-07-15,NOK,12.05,12.05,10.84,11.25,11.25,115056200
2026-07-14,NOK,11.93,11.94,11.49,11.7,11.7,87527100
2026-07-13,NOK,12.21,12.23,11.6,11.69,11.69,103877800
2026-07-10,NOK,12.48,12.62,12.26,12.44,12.44,50198800
2026-07-09,NOK,12.43,13.13,12.39,12.9,12.9,97810600
2026-07-08,NOK,11.67,11.98,11.58,11.95,11.95,58184800
2026-07-07,NOK,12.0,12.35,11.75,11.85,11.85,69554100
2026-07-06,NOK,12.46,12.76,12.35,12.51,12.51,50473500
2026-07-02,NOK,12.66,12.91,11.9,12.07,12.07,77939100
2026-07-01,NOK,12.84,13.1,12.72,12.91,12.91,55823800
2026-06-30,NOK,13.24,13.49,13.13,13.28,13.28,53067500
2026-06-29,NOK,12.85,13.03,12.16,13.03,13.03,97835000
2026-06-26,NOK,13.44,13.44,12.78,13.01,13.01,142843700
2026-06-25,NOK,14.13,14.16,13.36,13.98,13.98,76444200
2026-06-24,NOK,13.72,14.16,13.59,13.81,13.81,91575300
2026-06-23,NOK,13.46,13.89,13.22,13.7,13.7,84538000
2026-06-22,NOK,13.84,14.56,13.8,14.43,14.43,117605900
2026-06-18,NOK,14.0,14.04,13.29,13.49,13.49,126787700
2026-06-17,NOK,14.34,14.37,13.7,13.83,13.83,103550600
2026-06-16,NOK,14.76,14.79,13.75,13.98,13.98,123976200
2026-06-15,NOK,14.86,14.92,14.27,14.82,14.82,131110900
2026-06-12,NOK,14.34,15.07,14.24,14.8,14.8,117902600
2026-06-11,NOK,13.57,14.17,13.4,14.09,14.09,94785000
2026-06-10,NOK,13.71,14.03,13.32,13.4,13.4,97426700
2026-06-09,NOK,14.58,14.62,13.18,13.85,13.85,186505400
2026-06-08,NOK,14.86,15.06,14.45,14.59,14.59,102809500
2026-06-05,NOK,15.66,15.67,14.0,14.38,14.38,185183800
2026-06-04,NOK,15.79,16.68,15.53,16.62,16.62,128968300
2026-06-03,NOK,16.99,17.45,16.41,16.73,16.73,148764200
2026-06-02,NOK,16.56,17.11,16.45,16.85,16.85,136069500
2026-06-01,NOK,15.07,16.52,14.93,16.25,16.25,172998700
2026-05-29,NOK,15.18,15.26,14.53,14.84,14.84,113012700
2026-05-28,NOK,15.82,15.83,15.08,15.28,15.28,117360600
2026-05-27,NOK,16.0,16.05,15.54,15.68,15.68,123792300
2026-05-26,NOK,15.99,16.63,15.66,16.46,16.46,191317800
2026-05-22,NOK,14.7,15.78,14.58,15.47,15.47,127724400
2026-05-21,NOK,13.66,14.22,13.62,14.18,14.18,63920600
2026-05-20,NOK,13.92,14.05,13.3,13.62,13.62,79252100
2026-05-19,NOK,13.42,13.99,13.09,13.67,13.67,82613300
2026-05-18,NOK,14.37,14.48,13.5,13.74,13.74,91726800
2026-05-15,NOK,13.74,14.06,13.62,13.95,13.95,109259600
2026-05-14,NOK,15.15,15.19,14.3,14.46,14.46,137481600
2026-05-13,NOK,13.81,14.83,13.47,14.71,14.71,151685500
2026-05-12,NOK,13.5,13.62,12.83,13.17,13.17,104242900
2026-05-11,NOK,12.97,14.05,12.76,13.92,13.92,143926900
2026-05-08,NOK,12.35,13.05,12.35,12.82,12.82,97077400
2026-05-07,NOK,12.81,12.84,12.13,12.35,12.35,128229200
2026-05-06,NOK,13.35,13.54,13.01,13.19,13.19,121621400
2026-05-05,NOK,13.63,13.98,13.23,13.42,13.42,95319000
2026-05-04,NOK,13.38,13.53,13.02,13.14,13.14,122095600
2026-05-01,NOK,13.05,13.89,12.87,13.3,13.3,148599600
2026-04-30,NOK,12.3,12.92,12.11,12.91,12.91,136493600
2026-04-29,NOK,11.63,12.6,11.58,12.46,12.46,159946000
2026-04-28,NOK,10.62,11.31,10.46,11.3,11.3,135363200
2026-04-27,NOK,10.73,11.3,10.69,10.76,10.76,141159900
2026-04-24,NOK,10.65,10.9,10.31,10.46,10.46,126574500
2026-04-23,NOK,10.78,10.86,10.1,10.33,10.33,176863900
2026-04-22,NOK,10.29,10.33,9.79,9.86,9.86,110701800
2026-04-21,NOK,10.6,10.67,10.36,10.4,10.4,61591000
2026-04-20,NOK,10.44,10.69,10.44,10.6,10.6,88700500
2026-04-17,NOK,10.48,10.49,10.19,10.31,10.31,48836300
2026-04-16,NOK,10.08,10.29,9.94,10.29,10.29,50131100
2026-04-15,NOK,10.37,10.37,9.94,9.99,9.99,74676500
2026-04-14,NOK,10.34,10.56,10.14,10.35,10.35,99606300
2026-04-13,NOK,9.78,10.48,9.69,10.37,10.37,153190900
2026-04-10,NOK,9.73,9.87,9.36,9.46,9.46,81032700
2026-04-09,NOK,9.41,9.68,9.39,9.55,9.55,92391800
2026-04-08,NOK,9.18,9.52,9.1,9.44,9.44,107640100
2026-04-07,NOK,8.58,8.92,8.52,8.85,8.85,78345300
2026-04-06,NOK,9.15,9.29,8.84,8.89,8.89,83637500
2026-04-02,NOK,8.08,8.84,8.07,8.82,8.82,92257600
2026-04-01,NOK,8.13,8.43,8.08,8.27,8.27,59809900
2026-03-31,NOK,7.94,8.05,7.79,8.04,8.04,52758100
2026-03-30,NOK,8.17,8.24,7.87,7.96,7.96,45739300
2026-03-27,NOK,8.06,8.14,7.86,7.98,7.98,50816800
2026-03-26,NOK,8.44,8.53,8.25,8.28,8.28,54616000
2026-03-25,NOK,8.42,8.54,8.33,8.41,8.41,55987700
2026-03-24,NOK,8.06,8.28,8.04,8.25,8.25,52853800
2026-03-23,NOK,8.03,8.19,7.95,8.06,8.06,45090900
2026-03-20,NOK,8.37,8.42,7.91,7.98,7.98,55117000
2026-03-19,NOK,8.04,8.39,8.0,8.3,8.3,64257400
2026-03-18,NOK,8.55,8.64,8.34,8.36,8.36,52448200
2026-03-17,NOK,8.46,8.7,8.37,8.55,8.55,49725000
2026-03-16,NOK,8.38,8.82,8.3,8.65,8.65,71010000
2026-03-13,NOK,8.4,8.66,8.18,8.24,8.24,82307400
2026-03-12,NOK,8.13,8.31,8.02,8.14,8.14,88769700
2026-03-11,NOK,7.75,8.01,7.73,7.9,7.9,34696500
2026-03-10,NOK,7.98,8.19,7.77,7.8,7.8,60837800
2026-03-09,NOK,7.64,7.91,7.56,7.89,7.89,46247300
2026-03-06,NOK,7.71,7.86,7.68,7.74,7.74,43507300
2026-03-05,NOK,7.94,7.98,7.67,7.85,7.85,45999800
2026-03-04,NOK,8.21,8.34,8.05,8.15,8.15,69147600
2026-03-03,NOK,7.91,8.19,7.66,8.07,8.07,85546500
2026-03-02,NOK,7.59,8.37,7.57,8.26,8.26,125013200
2026-02-27,NOK,7.5,7.77,7.46,7.72,7.72,39828500
2026-02-26,NOK,7.44,7.5,7.28,7.5,7.5,44024000
2026-02-25,NOK,7.55,7.63,7.54,7.57,7.57,20380800
2026-02-24,NOK,7.45,7.56,7.4,7.49,7.49,30379000
2026-02-23,NOK,7.6,7.72,7.54,7.57,7.57,32001000
2026-02-20,NOK,7.65,7.8,7.55,7.77,7.77,70938400
2026-02-19,NOK,7.46,7.61,7.43,7.6,7.6,50212100
2026-02-18,NOK,7.36,7.5,7.31,7.43,7.43,61876300
2026-02-17,NOK,7.03,7.34,7.02,7.3,7.3,65856700
2026-02-13,NOK,6.95,7.09,6.88,7.03,7.03,22525000
2026-02-12,NOK,7.17,7.21,6.93,6.97,6.97,35874700
2026-02-11,NOK,7.27,7.35,7.14,7.34,7.34,32206000
2026-02-10,NOK,7.16,7.18,7.08,7.08,7.08,24522400
2026-02-09,NOK,7.02,7.19,6.98,7.18,7.18,27973100
2026-02-06,NOK,6.96,7.11,6.96,7.07,7.07,29303700
2026-02-05,NOK,6.75,6.92,6.74,6.86,6.86,24095600
2026-02-04,NOK,6.83,7.01,6.72,6.8,6.8,46800100
2026-02-03,NOK,6.61,6.72,6.59,6.69,6.69,34317800
2026-02-02,NOK,6.49,6.69,6.48,6.66,6.66,28776200
2026-01-30,NOK,6.37,6.53,6.35,6.43,6.43,40681700
2026-01-29,NOK,6.34,6.45,6.06,6.29,6.29,82216400
2026-01-28,NOK,6.67,6.85,6.6,6.82,6.82,64275500
2026-01-27,NOK,6.99,7.09,6.92,6.94,6.94,44784600
2026-01-26,NOK,6.8,6.94,6.8,6.91,6.91,34604700
2026-01-23,NOK,6.72,6.82,6.65,6.77,6.77,33434000
2026-01-22,NOK,6.55,6.62,6.49,6.5,6.5,30657300
2026-01-21,NOK,6.38,6.47,6.32,6.44,6.44,25016200
2026-01-20,NOK,6.41,6.56,6.37,6.41,6.41,38151900
2026-01-16,NOK,6.65,6.67,6.53,6.55,6.55,27843000
2026-01-15,NOK,6.66,6.77,6.6,6.61,6.61,50093600
2026-01-14,NOK,6.55,6.61,6.34,6.36,6.36,34580700
2026-01-13,NOK,6.56,6.57,6.47,6.52,6.52,24621900
2026-01-12,NOK,6.45,6.59,6.44,6.58,6.58,24617700
2026-01-09,NOK,6.51,6.55,6.46,6.48,6.48,30426300
2026-01-08,NOK,6.6,6.61,6.43,6.49,6.49,40584600
2026-01-07,NOK,6.77,6.94,6.68,6.79,6.79,52745400
2026-01-06,NOK,6.49,6.51,6.37,6.47,6.47,23058700
2026-01-05,NOK,6.57,6.58,6.47,6.5,6.5,32654000
2026-01-02,NOK,6.59,6.66,6.47,6.51,6.51,26556700
2025-12-31,NOK,6.5,6.51,6.46,6.47,6.47,10509500
2025-12-30,NOK,6.59,6.62,6.5,6.51,6.51,16917900
2025-12-29,NOK,6.54,6.6,6.53,6.58,6.58,11980800
2025-12-26,NOK,6.61,6.72,6.6,6.62,6.62,11728800
2025-12-24,NOK,6.54,6.61,6.51,6.59,6.59,7573700
2025-12-23,NOK,6.52,6.56,6.5,6.53,6.53,13205100
2025-12-22,NOK,6.5,6.57,6.46,6.54,6.54,25844500
2025-12-19,NOK,6.39,6.54,6.37,6.5,6.5,27945700
2025-12-18,NOK,6.4,6.44,6.33,6.38,6.38,19965600
2025-12-17,NOK,6.24,6.27,6.2,6.22,6.22,17103000
2025-12-16,NOK,6.2,6.29,6.17,6.29,6.29,24121500
2025-12-15,NOK,6.26,6.29,6.18,6.2,6.2,18299400
2025-12-12,NOK,6.31,6.34,6.18,6.27,6.27,24819000
2025-12-11,NOK,6.43,6.53,6.35,6.36,6.36,25513500
2025-12-10,NOK,6.18,6.26,6.13,6.22,6.22,13769900
2025-12-09,NOK,6.17,6.26,6.17,6.18,6.18,17312100
2025-12-08,NOK,6.1,6.18,6.1,6.15,6.15,22783000
2025-12-05,NOK,6.13,6.17,6.05,6.07,6.07,17830400
2025-12-04,NOK,6.23,6.24,6.15,6.16,6.16,13079400
2025-12-03,NOK,6.18,6.28,6.15,6.26,6.26,23289200
2025-12-02,NOK,6.15,6.23,6.15,6.19,6.19,19946600
2025-12-01,NOK,6.16,6.18,6.11,6.12,6.12,16859000
2025-11-28,NOK,6.07,6.11,6.03,6.08,6.08,12104500
2025-11-26,NOK,6.04,6.13,6.04,6.08,6.08,23820300
2025-11-25,NOK,6.08,6.13,6.03,6.06,6.06,29549100
2025-11-24,NOK,5.92,6.09,5.91,6.09,6.09,31183100
2025-11-21,NOK,5.96,6.04,5.89,5.94,5.94,45461900
2025-11-20,NOK,6.18,6.21,5.86,5.87,5.87,55834400
2025-11-19,NOK,6.24,6.24,5.98,6.03,6.03,82288500
2025-11-18,NOK,6.52,6.68,6.51,6.64,6.64,47362300
2025-11-17,NOK,6.72,6.77,6.66,6.66,6.66,33430100
2025-11-14,NOK,6.67,6.82,6.57,6.73,6.73,30804500
2025-11-13,NOK,7.05,7.23,6.76,6.78,6.78,55927900
2025-11-12,NOK,6.88,7.05,6.81,7.02,7.02,50336400
2025-11-11,NOK,6.9,6.96,6.84,6.9,6.9,34859900
2025-11-10,NOK,6.88,7.18,6.77,6.97,6.97,48750500
2025-11-07,NOK,6.89,6.92,6.78,6.84,6.84,41161200
2025-11-06,NOK,6.96,6.99,6.82,6.91,6.91,34913200
2025-11-05,NOK,6.84,6.89,6.83,6.85,6.85,32183100
2025-11-04,NOK,6.91,7.0,6.79,6.81,6.81,45837100
2025-11-03,NOK,7.15,7.21,7.06,7.15,7.15,60252300
2025-10-31,NOK,6.98,6.98,6.78,6.91,6.91,94524000
2025-10-30,NOK,7.18,7.32,7.06,7.13,7.13,89562200
2025-10-29,NOK,7.64,7.64,7.29,7.33,7.33,184917800
2025-10-28,NOK,6.42,8.19,6.4,7.77,7.77,377988500
2025-10-27,NOK,6.34,6.44,6.33,6.36,6.36,41247600
2025-10-24,NOK,6.15,6.34,6.14,6.3,6.3,71565400
2025-10-23,NOK,5.89,6.23,5.84,6.17,6.17,114770300
2025-10-22,NOK,5.56,5.63,5.45,5.55,5.55,66700500
2025-10-21,NOK,5.65,5.66,5.58,5.58,5.58,37625800
2025-10-20,NOK,5.7,5.74,5.67,5.71,5.71,36090400
2025-10-17,NOK,5.68,5.78,5.68,5.74,5.74,31787900
2025-10-16,NOK,5.72,5.79,5.64,5.68,5.68,38505000
2025-10-15,NOK,5.5,5.66,5.49,5.65,5.65,65461400
2025-10-14,NOK,5.35,5.5,5.32,5.47,5.47,50865600
2025-10-13,NOK,5.27,5.31,5.19,5.25,5.25,42372500
2025-10-10,NOK,5.3,5.35,5.26,5.32,5.32,51707400
2025-10-09,NOK,5.22,5.25,5.11,5.18,5.18,33379000
2025-10-08,NOK,5.1,5.21,5.09,5.17,5.17,50789500
2025-10-07,NOK,4.99,5.09,4.97,5.07,5.07,39651200
2025-10-06,NOK,4.93,5.05,4.92,4.95,4.95,31326200
2025-10-03,NOK,4.87,4.92,4.86,4.9,4.9,35659100
2025-10-02,NOK,4.87,4.9,4.84,4.88,4.88,25862400
2025-10-01,NOK,4.8,4.85,4.78,4.82,4.82,34564600
2025-09-30,NOK,4.71,4.82,4.71,4.81,4.81,58556200
2025-09-29,NOK,4.68,4.73,4.66,4.7,4.7,35748600
2025-09-26,NOK,4.66,4.67,4.63,4.66,4.66,30640200
2025-09-25,NOK,4.68,4.73,4.65,4.68,4.68,39757500
2025-09-24,NOK,4.77,4.77,4.69,4.74,4.74,25382100
2025-09-23,NOK,4.8,4.88,4.79,4.85,4.85,40469500
2025-09-22,NOK,4.74,4.83,4.72,4.77,4.77,36366500
2025-09-19,NOK,4.77,4.79,4.72,4.74,4.74,36366300
2025-09-18,NOK,4.69,4.78,4.69,4.76,4.76,31035000
2025-09-17,NOK,4.65,4.76,4.62,4.7,4.7,35742600
2025-09-16,NOK,4.56,4.62,4.53,4.61,4.61,30626900
2025-09-15,NOK,4.51,4.56,4.51,4.55,4.55,26415900
2025-09-12,NOK,4.54,4.55,4.48,4.51,4.51,20458800
2025-09-11,NOK,4.57,4.62,4.56,4.62,4.62,29463900
2025-09-10,NOK,4.59,4.61,4.53,4.57,4.57,27348400
2025-09-09,NOK,4.58,4.61,4.57,4.59,4.59,22202200
2025-09-08,NOK,4.55,4.62,4.55,4.59,4.59,30494200
2025-09-05,NOK,4.54,4.59,4.52,4.55,4.55,37414200
2025-09-04,NOK,4.49,4.61,4.48,4.6,4.6,47252100
2025-09-03,NOK,4.39,4.45,4.35,4.38,4.38,27241800
2025-09-02,NOK,4.28,4.3,4.23,4.23,4.23,16231500
2025-08-29,NOK,4.27,4.31,4.26,4.3,4.3,14765300
2025-08-28,NOK,4.3,4.32,4.28,4.29,4.29,15541200
2025-08-27,NOK,4.3,4.34,4.28,4.32,4.32,22272500
2025-08-26,NOK,4.3,4.33,4.28,4.29,4.29,19077100
2025-08-25,NOK,4.34,4.36,4.32,4.34,4.34,9732300
2025-08-22,NOK,4.26,4.36,4.25,4.31,4.31,14609900
2025-08-21,NOK,4.22,4.25,4.2,4.24,4.24,14912300
2025-08-20,NOK,4.22,4.26,4.22,4.24,4.24,12740500
2025-08-19,NOK,4.26,4.29,4.21,4.21,4.21,21057400
2025-08-18,NOK,4.16,4.27,4.16,4.25,4.25,27320100
2025-08-15,NOK,4.2,4.25,4.2,4.2,4.2,12638800
2025-08-14,NOK,4.17,4.18,4.12,4.13,4.13,13570600
2025-08-13,NOK,4.16,4.23,4.15,4.19,4.19,17927200
2025-08-12,NOK,4.11,4.17,4.11,4.14,4.14,12397600
2025-08-11,NOK,4.1,4.12,4.08,4.1,4.1,11063200
2025-08-08,NOK,4.11,4.14,4.08,4.1,4.1,15554000
2025-08-07,NOK,4.16,4.17,4.08,4.11,4.11,17414200
2025-08-06,NOK,4.08,4.12,4.07,4.12,4.12,15149200
2025-08-05,NOK,4.08,4.11,4.06,4.09,4.09,15783200
2025-08-04,NOK,4.08,4.12,4.07,4.09,4.09,19000800
2025-08-01,NOK,4.05,4.05,4.0,4.05,4.05,23529100
2025-07-31,NOK,4.07,4.12,4.06,4.08,4.08,17135300
2025-07-30,NOK,4.15,4.17,4.09,4.11,4.11,16816100
2025-07-29,NOK,4.19,4.2,4.14,4.18,4.18,33716400
2025-07-28,NOK,4.3,4.32,4.26,4.26,4.21,15941500
2025-07-25,NOK,4.31,4.35,4.28,4.33,4.28,23396100
2025-07-24,NOK,4.41,4.48,4.32,4.34,4.29,28654500
2025-07-23,NOK,4.38,4.54,4.38,4.52,4.47,41256000
2025-07-22,NOK,4.75,4.82,4.3,4.46,4.41,85926600
2025-07-21,NOK,4.75,4.8,4.74,4.75,4.7,14541100
2025-07-18,NOK,4.8,4.81,4.73,4.75,4.7,21013600
2025-07-17,NOK,4.78,4.81,4.75,4.78,4.73,19096300
2025-07-16,NOK,4.76,4.78,4.69,4.75,4.7,22322800
2025-07-15,NOK,4.9,4.9,4.73,4.75,4.7,33502200
2025-07-14,NOK,4.97,5.0,4.87,4.88,4.83,20078600
2025-07-11,NOK,4.99,5.0,4.95,4.98,4.93,25149000
2025-07-10,NOK,5.09,5.12,5.05,5.06,5.0,13008500
2025-07-09,NOK,5.18,5.19,5.04,5.1,5.04,17410400
2025-07-08,NOK,5.16,5.21,5.12,5.15,5.09,17965500
2025-07-07,NOK,5.16,5.21,5.11,5.13,5.07,24297400
2025-07-03,NOK,5.11,5.19,5.11,5.19,5.13,9475100
2025-07-02,NOK,5.21,5.22,5.18,5.2,5.14,8361800
2025-07-01,NOK,5.16,5.24,5.16,5.23,5.17,17800300
2025-06-30,NOK,5.15,5.2,5.13,5.18,5.12,20788700
2025-06-27,NOK,5.16,5.18,5.12,5.17,5.11,17806900
2025-06-26,NOK,5.05,5.18,5.04,5.16,5.1,24893700
2025-06-25,NOK,5.2,5.21,5.15,5.17,5.11,15345600
2025-06-24,NOK,5.22,5.28,5.18,5.2,5.14,17141500
2025-06-23,NOK,5.04,5.19,5.04,5.17,5.11,19214500
2025-06-20,NOK,5.18,5.2,5.1,5.13,5.07,12966600
2025-06-18,NOK,5.15,5.19,5.12,5.17,5.11,12936100
2025-06-17,NOK,5.26,5.27,5.14,5.15,5.09,20993000
2025-06-16,NOK,5.26,5.38,5.26,5.3,5.24,15756000
2025-06-13,NOK,5.22,5.24,5.17,5.19,5.13,15360700
2025-06-12,NOK,5.29,5.35,5.28,5.32,5.26,14290800
2025-06-11,NOK,5.35,5.35,5.27,5.28,5.22,11214200
2025-06-10,NOK,5.41,5.42,5.34,5.35,5.29,7443600
2025-06-09,NOK,5.4,5.44,5.37,5.43,5.37,8572000
2025-06-06,NOK,5.42,5.44,5.4,5.41,5.35,9334600
2025-06-05,NOK,5.44,5.47,5.37,5.39,5.33,14500600
2025-06-04,NOK,5.38,5.45,5.38,5.41,5.35,12053900
2025-06-03,NOK,5.27,5.36,5.26,5.34,5.28,16226500
2025-06-02,NOK,5.23,5.32,5.22,5.31,5.25,13350300
2025-05-30,NOK,5.22,5.24,5.18,5.22,5.16,18861200
2025-05-29,NOK,5.38,5.41,5.32,5.35,5.29,13198400
2025-05-28,NOK,5.42,5.43,5.36,5.39,5.33,10924800
2025-05-27,NOK,5.45,5.45,5.38,5.41,5.35,17753800
2025-05-23,NOK,5.28,5.36,5.27,5.34,5.28,12311700
2025-05-22,NOK,5.34,5.4,5.33,5.36,5.3,13117000
2025-05-21,NOK,5.32,5.38,5.27,5.34,5.28,29625900
2025-05-20,NOK,5.26,5.32,5.25,5.31,5.25,13727400
2025-05-19,NOK,5.18,5.25,5.18,5.24,5.18,11782800
2025-05-16,NOK,5.17,5.2,5.14,5.19,5.13,11119400
2025-05-15,NOK,5.12,5.2,5.11,5.19,5.13,15721300
2025-05-14,NOK,5.19,5.21,5.09,5.09,5.03,18986700
2025-05-13,NOK,5.17,5.22,5.17,5.18,5.12,12144000
2025-05-12,NOK,5.16,5.2,5.13,5.2,5.14,20136100
2025-05-09,NOK,5.08,5.11,5.05,5.09,5.03,16115500
2025-05-08,NOK,5.04,5.06,4.99,5.03,4.97,19405200
2025-05-07,NOK,4.99,5.07,4.99,5.06,5.0,17820900
2025-05-06,NOK,5.01,5.06,5.01,5.03,4.97,17045900
2025-05-05,NOK,5.0,5.06,5.0,5.01,4.95,19450700
2025-05-02,NOK,5.02,5.07,5.0,5.06,4.96,16021800
2025-05-01,NOK,4.99,5.05,4.99,4.99,4.89,12679400
2025-04-30,NOK,4.93,4.99,4.9,4.99,4.89,13928300
2025-04-29,NOK,4.92,5.0,4.92,4.97,4.87,16213900
2025-04-28,NOK,4.92,4.96,4.9,4.91,4.81,16937000
2025-04-25,NOK,4.95,4.99,4.94,4.99,4.89,20965700
2025-04-24,NOK,4.95,4.96,4.72,4.86,4.76,71796700
2025-04-23,NOK,5.29,5.35,5.27,5.31,5.2,26687300
2025-04-22,NOK,5.24,5.3,5.22,5.28,5.17,21369300
2025-04-21,NOK,5.08,5.14,5.02,5.07,4.97,14968500
2025-04-17,NOK,5.14,5.18,5.11,5.11,5.01,16342200
2025-04-16,NOK,5.11,5.17,5.06,5.08,4.98,13898900
2025-04-15,NOK,5.05,5.16,5.05,5.14,5.04,24542400
2025-04-14,NOK,4.96,5.04,4.95,4.98,4.88,15996800
2025-04-11,NOK,4.82,4.99,4.82,4.96,4.86,19300700
2025-04-10,NOK,4.89,4.9,4.72,4.82,4.72,21599600
2025-04-09,NOK,4.58,4.96,4.54,4.93,4.83,29412600
2025-04-08,NOK,4.75,4.91,4.59,4.65,4.56,32364200
2025-04-07,NOK,4.64,4.96,4.59,4.68,4.59,31359600
2025-04-04,NOK,4.9,4.93,4.75,4.78,4.68,26029400
2025-04-03,NOK,5.12,5.2,4.98,4.98,4.88,26862700
2025-04-02,NOK,5.28,5.38,5.28,5.35,5.24,14208800
2025-04-01,NOK,5.4,5.41,5.3,5.34,5.23,18968900
2025-03-31,NOK,5.18,5.29,5.18,5.27,5.16,26802400
2025-03-28,NOK,5.3,5.32,5.2,5.21,5.11,22355400
2025-03-27,NOK,5.25,5.27,5.17,5.2,5.1,22325800
2025-03-26,NOK,5.34,5.36,5.26,5.26,5.15,11515600
2025-03-25,NOK,5.37,5.39,5.32,5.33,5.22,9780200
2025-03-24,NOK,5.32,5.37,5.31,5.33,5.22,13389800
2025-03-21,NOK,5.32,5.35,5.28,5.31,5.2,12022400
2025-03-20,NOK,5.29,5.36,5.29,5.33,5.22,11463600
2025-03-19,NOK,5.41,5.42,5.32,5.36,5.25,14042800
2025-03-18,NOK,5.37,5.48,5.37,5.42,5.31,24555800
2025-03-17,NOK,5.35,5.4,5.34,5.39,5.28,15886800
2025-03-14,NOK,5.29,5.35,5.29,5.33,5.22,21499300
2025-03-13,NOK,5.17,5.25,5.15,5.2,5.1,22466600
2025-03-12,NOK,5.17,5.23,5.14,5.2,5.1,25903400
2025-03-11,NOK,5.2,5.25,5.1,5.15,5.05,28341900
2025-03-10,NOK,5.22,5.28,5.08,5.14,5.04,25137300
2025-03-07,NOK,5.17,5.26,5.16,5.23,5.13,35615200
2025-03-06,NOK,5.18,5.23,5.13,5.16,5.06,31519600
2025-03-05,NOK,5.0,5.18,4.98,5.17,5.07,32209700
2025-03-04,NOK,5.03,5.04,4.87,4.88,4.78,46152600
2025-03-03,NOK,5.09,5.15,4.97,5.01,4.91,58126800
2025-02-28,NOK,4.82,4.84,4.73,4.8,4.7,40079900
2025-02-27,NOK,4.91,4.91,4.81,4.83,4.73,19011900
2025-02-26,NOK,4.95,4.98,4.89,4.9,4.8,18179800
2025-02-25,NOK,4.94,5.01,4.92,4.99,4.89,15397200
2025-02-24,NOK,4.99,5.0,4.9,4.9,4.8,13566400
2025-02-21,NOK,5.0,5.03,4.93,4.94,4.84,20721900
2025-02-20,NOK,4.97,5.01,4.96,4.99,4.89,18406700
2025-02-19,NOK,4.94,4.95,4.9,4.95,4.85,18498300
2025-02-18,NOK,5.02,5.02,4.97,4.99,4.89,16837200
2025-02-14,NOK,5.03,5.06,4.97,4.99,4.89,24233600
2025-02-13,NOK,4.95,5.0,4.95,4.99,4.89,21506100
2025-02-12,NOK,4.88,5.01,4.88,5.01,4.91,25035000
2025-02-11,NOK,4.82,4.9,4.8,4.9,4.8,17587900
2025-02-10,NOK,4.85,4.87,4.83,4.83,4.73,12247200
2025-02-07,NOK,4.8,4.83,4.78,4.81,4.71,14592600
2025-02-06,NOK,4.84,4.85,4.76,4.79,4.69,13925800
2025-02-05,NOK,4.71,4.8,4.71,4.8,4.7,22158000
